year;month;day;hour;minute;temp_air;relative_humidity;atmospheric_pressure;ghi;dni;dhi;wind_direction;wind_speed;precipitable_water
1991;7;27;12;0;26.7;33;84300;693;468;259;30;4.6;189
1991;7;27;13;0;27.2;33;84300;986;851;195;50;4.1;179
1991;7;27;14;0;27.8;31;84300;721;513;267;50;4.1;179
1991;7;27;15;0;27.8;29;84300;676;609;192;30;3.6;179
1991;7;27;16;0;27.8;29;84300;614;697;151;50;3.1;179
1991;7;27;17;0;27.8;29;84200;454;751;77;350;2.1;179
1991;7;27;18;0;26.7;33;84200;252;619;53;350;3.1;170
1991;7;27;19;0;25.6;37;84300;82;389;30;0;0;170
1991;7;27;20;0;23.9;38;84300;1;6;0;60;1.5;170
1991;7;27;21;0;21.7;51;84400;0;0;0;120;1.5;170
1991;7;27;22;0;19.4;63;84400;0;0;0;0;0;170
1991;7;27;23;0;18.9;63;84400;0;0;0;210;3.1;170
1991;7;27;24;0;18.3;63;84400;0;0;0;120;2.1;160
1991;7;28;1;0;17.2;67;84400;0;0;0;160;2.6;160
1991;7;28;2;0;16.1;75;84400;0;0;0;160;1.5;160
1991;7;28;3;0;15.6;75;84300;0;0;0;160;1.5;160
1991;7;28;4;0;15;75;84300;0;0;0;190;2.1;160
1991;7;28;5;0;14.4;78;84400;0;1;0;200;2.1;160
1991;7;28;6;0;16.7;65;84400;50;191;30;190;2.6;160
1991;7;28;7;0;19.4;54;84400;218;536;63;200;3.1;160
1991;7;28;8;0;22.2;48;84400;423;704;91;200;2.1;160
1991;7;28;9;0;25.6;37;84400;620;793;114;160;2.1;160
1991;7;28;10;0;27.8;29;84400;785;845;131;90;1.5;160
1991;7;28;11;0;29.4;25;84400;904;874;142;0;0;160
1991;7;28;12;0;30;23;84400;968;888;147;100;5.2;160
1991;7;28;13;0;31.1;20;84300;973;889;148;80;3.1;160
1991;7;28;14;0;31.1;20;84300;906;864;143;70;4.1;160
1991;7;28;15;0;31.1;20;84300;766;760;164;160;3.6;160
1991;7;28;16;0;31.7;19;84200;616;754;117;70;4.1;160
1991;7;28;17;0;31.1;21;84200;430;672;94;70;3.6;160
1991;7;28;18;0;30;22;84200;237;524;69;100;4.1;160
1991;7;28;19;0;28.3;27;84200;64;205;37;100;3.1;160
1991;7;28;20;0;25;36;84300;0;4;0;120;3.6;160
1991;7;28;21;0;23.9;38;84300;0;0;0;130;3.6;160
1991;7;28;22;0;24.4;39;84300;0;0;0;150;5.2;160
1991;7;28;23;0;22.8;42;84300;0;0;0;180;4.6;160
1991;7;28;24;0;21.1;47;84300;0;0;0;180;3.1;160
1991;7;29;1;0;19.4;52;84300;0;0;0;180;3.6;160
1991;7;29;2;0;18.3;58;84300;0;0;0;210;2.6;160
1991;7;29;3;0;16.7;65;84300;0;0;0;190;2.1;160
1991;7;29;4;0;16.7;62;84300;0;0;0;220;1.5;160
1991;7;29;5;0;16.7;62;84300;0;0;0;180;3.1;160
1991;7;29;6;0;16.7;65;84300;48;174;30;200;2.6;160
1991;7;29;7;0;20;53;84300;213;507;68;220;3.1;160
1991;7;29;8;0;23.3;40;84300;420;700;92;200;3.1;160
1991;7;29;9;0;26.7;33;84300;618;791;115;190;2.6;160
1991;7;29;10;0;29.4;24;84300;783;843;132;200;1.5;160
1991;7;29;11;0;31.1;19;84300;902;872;143;60;2.1;160
1991;7;29;12;0;32.2;13;84200;967;886;149;60;3.6;160
1991;7;29;13;0;33.3;12;84200;933;849;147;30;4.6;160
1991;7;29;14;0;33.3;13;84100;915;876;142;130;1.5;160
1991;7;29;15;0;33.3;13;84100;743;745;154;360;4.6;160
1991;7;29;16;0;32.8;14;84000;606;623;195;40;3.6;160
1991;7;29;17;0;32.8;15;84000;428;594;132;30;4.1;160
1991;7;29;18;0;30.6;16;84000;211;331;106;30;2.1;160
1991;7;29;19;0;28.9;20;83900;64;166;43;30;2.6;160
1991;7;29;20;0;23.3;43;84000;0;2;0;130;2.6;150
