DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP #1 [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
11/7/1999,3,-4.6518,-0.9856,-4.3232,4.1362,12.2948
11/7/1999,4,-5.3113,-1.1413,-5.4090,4.5414,12.6422
11/7/1999,5,-3.7516,-0.9031,-4.4514,5.7190,12.2175
11/7/1999,6,-3.7947,-0.8580,-4.5345,5.6030,12.3187
11/7/1999,7,5.4488,124.4923,0.9065,5.4376,12.5192
11/7/1999,8,128.8222,706.5848,22.0879,6.0057,14.2055
11/7/1999,9,309.1127,909.2992,32.9579,5.2870,16.7837
11/7/1999,10,457.5400,980.7870,32.6505,1.8852,20.8053
11/7/1999,11,550.6480,997.8952,36.1790,3.0448,23.3283
11/7/1999,12,590.3872,977.5193,45.8219,2.7907,24.9503
11/7/1999,13,579.6227,982.0752,46.5559,2.8335,25.8967
11/7/1999,14,481.5947,887.0618,45.4286,2.7006,26.3880
11/7/1999,15,348.3653,784.1315,44.4402,2.6918,26.6193
11/7/1999,16,184.2800,620.0718,37.4606,2.6967,24.7518
11/7/1999,17,26.1827,82.5589,14.6468,4.2719,18.9242
11/7/1999,18,-6.6845,-0.9871,-6.7061,2.7941,15.8917
11/7/1999,19,-4.7337,0.2154,-5.1467,3.9974,14.5355
11/7/1999,20,-3.6790,0.3970,-4.3595,5.2595,14.6667
11/7/1999,21,-3.4204,0.3222,-3.8399,4.4045,14.8110
11/7/1999,22,-3.9779,0.2313,-4.0620,4.1217,14.5133
11/7/1999,23,-3.4375,0.0411,-3.6834,5.0223,14.3075
11/8/1999,0,-3.0579,-0.5776,-3.2495,4.8807,14.2165
11/8/1999,1,-2.9385,-0.6193,-3.2697,4.5848,14.3770
11/8/1999,2,-3.0954,-0.6757,-3.3286,4.4523,14.4072
11/8/1999,3,-3.3407,-0.7892,-3.7443,4.5586,13.8358
11/8/1999,4,-3.3005,-0.6168,-3.9311,5.3158,13.3572
11/8/1999,5,-3.8112,-0.8987,-4.3086,4.9969,13.2508
11/8/1999,6,-3.9461,-1.1189,-4.4797,4.3447,12.6093
11/8/1999,7,1.7166,38.4230,-0.2915,3.1691,12.1997
11/8/1999,8,108.5701,306.8469,48.7231,3.3704,13.6202
11/8/1999,9,298.3743,805.4243,49.4299,2.0944,17.0110
11/8/1999,10,437.3815,929.0722,36.2567,1.9292,21.0888
11/8/1999,11,535.7045,968.2888,38.4797,2.5510,23.6988
11/8/1999,12,582.4322,982.2728,41.4663,3.4178,24.6805
11/8/1999,13,565.9782,972.3953,42.1984,4.1447,25.2995
11/8/1999,14,487.1823,928.5508,42.2870,3.6061,25.9213
11/8/1999,15,353.1495,848.5300,36.8598,2.9437,26.1405
11/8/1999,16,176.2191,644.6672,27.5402,2.8107,25.8422
11/8/1999,17,15.5131,93.1938,5.9230,2.4356,22.6822
11/8/1999,18,-7.9930,-0.8040,-7.4534,1.4546,17.4492
11/8/1999,19,-6.0410,-0.5280,-6.0169,2.9117,14.7385
11/8/1999,20,-3.8900,0.3647,-4.5513,4.7866,14.1212
11/8/1999,21,-3.7740,0.1969,-4.3820,5.3213,13.9822
11/8/1999,22,-3.3897,0.3770,-3.7609,5.5584,13.8035
11/8/1999,23,-2.8007,0.4532,-3.2675,6.6966,14.1825
11/9/1999,0,-3.0683,-0.7146,-3.5229,5.3009,14.2825
11/9/1999,1,-3.1927,-0.6142,-3.5110,4.6379,13.8473
11/9/1999,2,-2.5255,-0.5719,-2.8507,6.4460,13.5907
11/9/1999,3,-3.9631,-0.6487,-4.1949,2.9204,13.2838
11/9/1999,4,-3.4898,-0.5555,-3.4253,2.3494,13.0632
11/9/1999,5,-2.6499,-0.6939,-2.7118,2.9522,13.1990
11/9/1999,6,-2.5760,-0.6692,-2.8612,4.5898,13.2565
11/9/1999,7,-0.7768,2.5086,-1.1484,5.7444,12.5645
11/9/1999,8,35.7711,73.8720,17.8513,7.0799,11.8203
11/9/1999,9,285.4120,824.9185,38.3617,5.7128,14.0135
11/9/1999,10,428.3898,900.9115,41.5697,3.8025,16.7057
11/9/1999,11,516.2722,908.0568,49.8703,3.9275,18.4872
11/9/1999,12,556.8593,910.7835,51.4463,3.8743,19.7122
11/9/1999,13,548.1350,932.0012,46.9884,3.4407,20.9753
11/9/1999,14,473.0145,908.4692,41.5792,3.4183,21.6537
11/9/1999,15,341.3283,829.9673,35.9019,3.3215,21.8415
11/9/1999,16,174.7207,666.7835,25.7798,2.7476,20.8002
11/9/1999,17,24.2483,173.4163,5.4056,2.2959,18.1595
11/9/1999,18,-6.5376,-1.1830,-6.2097,2.4697,13.2058
11/9/1999,19,-4.9263,0.0957,-4.9595,2.9716,11.3003
11/9/1999,20,-4.4661,0.1001,-4.8088,3.7416,11.2277
11/9/1999,21,-4.0635,0.3872,-4.2815,4.1220,10.3902
11/9/1999,22,-4.5879,-0.2488,-4.9343,4.1674,10.0483
11/9/1999,23,-3.8769,-0.3216,-4.3344,4.3335,7.7040
11/10/1999,0,-3.7176,-0.8707,-4.2004,3.7093,6.9985
11/10/1999,1,-3.9549,-0.8224,-4.3420,3.4039,6.4194
11/10/1999,2,-3.7201,-0.8152,-3.9641,3.5699,6.1836
11/10/1999,3,-4.0826,-1.0977,-3.9335,2.2767,6.5573
11/10/1999,4,-2.9070,-0.8417,-2.8386,2.4536,6.0878
11/10/1999,5,-3.2537,-0.9744,-3.3318,2.6090,7.1140
11/10/1999,6,-4.6092,-1.1023,-4.5185,2.0106,7.1374
11/10/1999,7,4.6744,81.8732,2.1715,2.5543,8.0000
11/10/1999,8,128.3503,604.9862,37.5492,2.0263,9.1967
11/10/1999,9,311.2815,832.0308,62.7104,1.5361,12.9317
11/10/1999,10,373.4077,371.6689,189.4361,1.9717,14.7312
11/10/1999,11,235.5963,22.9980,204.3290,1.2553,15.0187
11/10/1999,12,340.7513,144.0473,238.3183,1.7629,15.5878
11/10/1999,13,680.9065,842.5447,225.4485,1.8810,20.0287
11/10/1999,14,380.7175,575.8518,87.6893,2.9863,21.3308
11/10/1999,15,345.1647,652.3080,101.7397,1.9116,20.2133
11/10/1999,16,214.6243,650.2887,69.8006,1.6772,20.6678
11/10/1999,17,21.3008,161.1128,5.3087,2.9400,17.4398
11/10/1999,18,-6.2858,-0.6299,-6.4860,2.4753,13.8605
11/10/1999,19,-4.5791,0.0267,-5.0174,3.5326,12.7428
11/10/1999,20,-4.2717,0.1083,-4.8131,3.9460,12.3112
11/10/1999,21,-4.7655,0.1129,-4.8054,3.1138,11.7788
11/10/1999,22,-3.6341,0.7533,-3.3553,2.3968,12.2862
11/10/1999,23,-3.0028,0.4207,-3.2904,3.8113,12.5643
11/11/1999,0,-2.5317,-0.4384,-3.0925,5.0728,13.3625
11/11/1999,1,-3.6035,-0.7484,-3.8346,2.9442,13.4035
11/11/1999,2,-3.0071,-0.7250,-3.0078,3.4014,13.3177
11/11/1999,3,-3.4196,-0.9124,-3.3307,1.8458,14.1500
11/11/1999,4,-2.8141,-0.7060,-3.2618,4.0158,14.9048
11/11/1999,5,-3.2951,-0.7680,-3.3409,3.3932,15.0942
11/11/1999,6,-5.0226,-1.1192,-4.7329,1.9145,15.0273
11/11/1999,7,-1.9928,4.6745,-2.2505,4.6811,14.8317
11/11/1999,8,11.8767,0.2030,11.6246,3.7402,15.0072
11/11/1999,9,48.0302,-0.1073,46.5427,3.3622,14.2253
11/11/1999,10,85.0274,-0.1399,81.9985,1.9161,14.6793
11/11/1999,11,166.0645,1.2301,160.8938,0.7626,15.2122
11/11/1999,12,301.6028,56.0856,247.7055,0.7536,16.9485
11/11/1999,13,287.2013,49.3213,236.0402,3.6285,16.5418
11/11/1999,14,245.9140,118.7788,164.6761,1.8365,16.8728
11/11/1999,15,243.3007,307.9333,114.4263,1.6968,17.4752
11/11/1999,16,87.2826,72.9812,58.0926,1.1950,17.2340
11/11/1999,17,14.8928,-1.1574,14.1016,1.9352,14.7980
11/11/1999,18,-3.8128,-0.1914,-4.1641,2.8625,12.8563
11/11/1999,19,-4.1404,0.0659,-4.6344,3.4029,12.4257
11/11/1999,20,-4.5071,0.1273,-4.9461,3.5761,11.3317
11/11/1999,21,-4.2740,0.1773,-4.7001,4.0166,11.1843
11/11/1999,22,-3.5901,0.4060,-4.2403,5.0250,10.7935
11/11/1999,23,-4.0305,-0.1466,-4.6396,4.3239,10.4277
11/12/1999,0,-4.6355,-0.8509,-4.6752,3.6437,9.7825
11/12/1999,1,-4.0940,-0.7508,-4.2336,4.0786,10.2903
11/12/1999,2,-4.1416,-0.8871,-4.5046,4.5553,10.7978
11/12/1999,3,-3.7990,-0.8788,-4.4553,5.7806,10.0338
11/12/1999,4,-3.9268,-0.8865,-4.4970,5.1460,9.3948
11/12/1999,5,-4.0538,-0.9239,-4.6135,4.3142,8.7988
11/12/1999,6,-5.2144,-1.1801,-5.1615,3.0027,7.9467
11/12/1999,7,0.8694,71.3174,-1.1319,3.0073,8.4917
11/12/1999,8,106.6465,658.8567,18.3353,2.9727,9.7818
11/12/1999,9,280.4618,901.1310,25.8448,2.2229,13.5228
11/12/1999,10,432.0268,982.7085,26.5620,1.5220,17.1655
11/12/1999,11,530.7158,1018.4500,27.9825,1.8869,20.3860
11/12/1999,12,576.1745,1034.8800,27.6323,1.7145,22.7450
11/12/1999,13,555.6845,1018.5900,27.7285,2.0692,24.5162
11/12/1999,14,477.9608,980.5133,27.7624,2.3519,25.8467
11/12/1999,15,342.6377,910.4850,23.1703,2.0966,26.1222
11/12/1999,16,167.9980,732.8162,14.9344,2.1989,24.6067
11/12/1999,17,13.1402,163.9342,-0.3489,1.5692,20.0950
11/12/1999,18,-6.5940,-0.8463,-6.6418,3.0286,15.2423
11/12/1999,19,-5.4660,0.2594,-5.5390,3.1933,14.4987
11/12/1999,20,-6.2242,0.3713,-5.8206,2.8255,14.7080
11/12/1999,21,-5.5734,0.5434,-5.6226,3.7142,14.9723
11/12/1999,22,-4.9132,0.6929,-4.8266,4.8096,15.2095
11/12/1999,23,-4.5476,0.3747,-4.8407,5.7754,16.2498
11/13/1999,0,-4.4207,-0.8609,-5.0305,6.9127,15.8490
11/13/1999,1,-4.0695,-0.5458,-4.8681,6.4281,15.1152
11/13/1999,2,-3.9109,-0.7204,-4.7127,7.8809,15.7690
11/13/1999,3,-4.0214,-0.6459,-4.8520,7.4923,15.6430
11/13/1999,4,-4.3330,-0.9289,-5.2185,7.1192,15.7657
11/13/1999,5,-4.1991,-0.8775,-4.9454,7.7122,15.0522
11/13/1999,6,-4.2098,-0.8372,-4.9330,7.1501,15.2627
11/13/1999,7,0.4860,78.2736,-1.6408,6.7928,15.5697
11/13/1999,8,107.9752,706.7037,17.3398,6.0882,16.1422
11/13/1999,9,283.9547,929.2272,25.9250,4.1214,18.7242
11/13/1999,10,434.6585,1009.0720,24.0935,1.8134,20.9288
11/13/1999,11,537.5508,1042.7467,27.9708,2.6398,22.9938
11/13/1999,12,582.8567,1053.9033,28.8859,2.6737,24.9680
11/13/1999,13,564.1745,1042.0317,28.0813,2.9754,25.8088
11/13/1999,14,481.2027,998.6362,26.2077,2.6408,26.8090
11/13/1999,15,339.0778,909.5868,22.3231,2.9278,25.6870
11/13/1999,16,167.2221,724.3773,17.3449,3.4197,22.9385
11/13/1999,17,16.3027,148.7049,2.4129,2.6062,18.4118
11/13/1999,18,-7.5435,-1.0810,-7.3971,2.3235,15.3233
11/13/1999,19,-4.5193,0.4774,-5.1458,4.4251,13.5527
11/13/1999,20,-4.5465,0.2079,-4.9410,4.8288,13.7157
11/13/1999,21,-4.1301,0.3100,-4.6236,5.3209,13.4657
11/13/1999,22,-4.2334,0.4837,-4.2967,5.2373,13.7713
11/13/1999,23,-7.0620,-1.0117,-7.0512,1.2970,12.6872
11/14/1999,0,-4.4011,-0.9850,-4.6013,4.0463,12.1840
11/14/1999,1,-4.0094,-0.7737,-4.3193,5.0736,12.4192
11/14/1999,2,-3.8610,-0.7390,-4.3736,5.0115,12.1958
11/14/1999,3,-3.5937,-0.7282,-4.1320,5.7488,12.6307
11/14/1999,4,-3.6228,-0.8525,-4.4182,5.6741,12.3097
11/14/1999,5,-3.8655,-0.9188,-4.4840,5.0929,11.8877
11/14/1999,6,-4.0375,-1.0019,-4.6433,4.0252,11.7963
11/14/1999,7,-1.9292,61.0520,-3.0012,1.7623,12.4825
11/14/1999,8,95.4656,656.6417,14.2093,0.8211,11.9978
11/14/1999,9,263.2443,885.8877,21.2239,0.8806,14.4618
11/14/1999,10,417.3808,973.8515,24.5308,1.5239,17.4157
11/14/1999,11,516.5343,1014.3900,26.5373,2.6022,19.2345
11/14/1999,12,560.5528,1026.8467,26.6732,1.9541,20.5905
11/14/1999,13,546.8917,1019.8783,26.7861,2.2006,23.6962
11/14/1999,14,470.3707,988.0220,24.2668,2.3026,24.0155
11/14/1999,15,335.6547,910.0898,22.6801,2.3406,25.5165
11/14/1999,16,161.1796,704.2233,16.9438,2.3841,24.5647
11/14/1999,17,12.3058,145.3646,-0.4060,2.0089,19.6345
11/14/1999,18,-6.9087,-0.9036,-6.8031,2.2502,15.0155
11/14/1999,19,-4.5477,-0.0543,-5.1432,3.8273,12.9120
11/14/1999,20,-4.0684,0.3175,-4.5744,4.4093,12.7258
11/14/1999,21,-4.4294,0.0958,-4.7298,4.1706,12.3463
11/14/1999,22,-3.9042,0.3670,-4.2392,4.7415,11.9298
11/14/1999,23,-3.9225,0.0680,-4.3065,4.6710,11.7092
11/15/1999,0,-3.9941,-0.8069,-4.3897,4.6872,11.6875
11/15/1999,1,-3.9174,-0.7691,-4.3389,4.9133,11.4733
11/15/1999,2,-3.7023,-0.7426,-4.2690,4.9765,11.4118
11/15/1999,3,-3.6156,-0.7469,-4.3948,5.1840,11.0160
11/15/1999,4,-3.8122,-0.8804,-4.5817,4.9462,11.0560
11/15/1999,5,-4.4762,-0.9097,-4.7776,3.8307,11.2442
11/15/1999,6,-5.6733,-1.5990,-5.6641,2.8247,10.7837
11/15/1999,7,-1.8308,54.9445,-2.6828,2.1252,9.9545
11/15/1999,8,97.5088,650.2067,17.2510,3.8837,11.4735
11/15/1999,9,263.0560,890.5230,22.4460,1.3504,14.9943
11/15/1999,10,416.4147,981.9862,23.5930,1.1625,18.1772
11/15/1999,11,520.5812,1026.0567,25.4613,1.7267,21.3400
11/15/1999,12,566.2617,1038.7800,26.3417,1.9418,23.6422
11/15/1999,13,550.5170,1035.3850,25.0713,1.9271,25.5387
11/15/1999,14,472.4907,1001.3670,22.8595,1.8760,26.1478
11/15/1999,15,331.0022,911.5057,20.6597,2.6007,24.9780
11/15/1999,16,157.8415,725.9828,12.8891,1.9864,25.2575
11/15/1999,17,9.7692,138.4157,-1.9331,1.2043,22.4890
11/15/1999,18,-7.4979,-1.1791,-7.2816,2.4978,15.6452
11/15/1999,19,-4.8537,0.3068,-5.2645,3.7786,14.8250
11/15/1999,20,-5.6128,-0.0371,-5.6156,3.6195,14.2527
11/15/1999,21,-4.5002,0.6179,-4.6822,4.6767,13.9002
11/15/1999,22,-3.7819,0.4555,-4.3797,6.3627,14.2572
11/15/1999,23,-4.2957,0.0005,-4.9931,5.5484,14.2542
11/16/1999,0,-5.1513,-0.9166,-4.9745,4.2321,13.4875
11/16/1999,1,-4.9873,-0.9049,-5.0725,3.9884,13.7682
11/16/1999,2,-4.4647,-0.8602,-4.8499,5.0656,14.5432
11/16/1999,3,-4.5584,-0.8705,-4.8636,5.6411,14.4965
11/16/1999,4,-3.9091,-0.9400,-4.5329,7.2433,13.8827
11/16/1999,5,-3.5807,-0.7629,-4.2149,7.5285,13.5965
11/16/1999,6,-3.4324,-0.7112,-4.2131,7.2897,13.9938
11/16/1999,7,-0.3277,45.9208,-1.6642,6.9273,14.1377
11/16/1999,8,94.4904,643.3568,17.1881,5.7206,14.8718
11/16/1999,9,264.2387,885.8643,27.2114,4.5574,17.3745
11/16/1999,10,414.3293,970.7982,28.8843,2.6487,19.8613
11/16/1999,11,508.4392,997.9568,29.9192,3.1796,23.0762
11/16/1999,12,555.3363,1014.0650,30.8247,3.0745,24.3035
11/16/1999,13,539.0583,1002.2043,31.1446,3.3307,25.2252
11/16/1999,14,462.7718,955.9550,32.6681,2.9262,25.6762
11/16/1999,15,326.0130,812.8393,44.0274,2.2938,26.2005
11/16/1999,16,160.4396,586.3373,38.7027,2.6277,25.1908
11/16/1999,17,21.9421,104.2659,10.6258,3.2972,21.3055
11/16/1999,18,-7.6355,-1.0340,-7.3597,1.2953,16.4648
11/16/1999,19,-4.9805,-0.0389,-5.1379,3.1465,14.0272
11/16/1999,20,-4.7448,0.0252,-5.0941,3.5821,13.5208
11/16/1999,21,-3.9341,0.3757,-4.4695,4.4977,13.2545
11/16/1999,22,-4.0308,0.4455,-4.4867,3.9779,13.5603
11/16/1999,23,-4.5662,-0.2238,-4.6903,3.7370,12.6967
11/17/1999,0,-4.3796,-0.7135,-4.4518,3.2382,12.6493
11/17/1999,1,-3.9098,-0.9108,-4.3438,4.6592,12.7705
11/17/1999,2,-4.3250,-0.9134,-4.7528,3.5316,12.0252
11/17/1999,3,-4.0806,-0.9652,-4.5529,3.1462,11.5873
11/17/1999,4,-3.7379,-0.9625,-4.3062,3.9890,11.9290
11/17/1999,5,-4.1773,-1.0163,-4.5841,3.5526,11.6995
11/17/1999,6,-4.3954,-1.2787,-4.6918,2.9592,11.6332
11/17/1999,7,-0.9272,42.8856,-1.8778,3.2947,11.5887
11/17/1999,8,86.8815,602.8112,16.3796,3.7054,13.6247
11/17/1999,9,247.7118,842.7248,25.1921,2.2853,17.0395
11/17/1999,10,396.4938,930.7232,29.0455,2.9715,20.7555
11/17/1999,11,498.7678,978.2548,31.7467,3.9833,23.4565
11/17/1999,12,543.1765,991.3953,34.3177,5.1707,24.4302
11/17/1999,13,527.0808,978.8862,35.0220,5.2539,25.1183
11/17/1999,14,458.1138,934.3918,37.4891,3.8143,25.9605
11/17/1999,15,161.3539,191.0567,80.9440,3.3227,24.8787
11/17/1999,16,125.5787,208.9368,74.5811,1.9835,23.5585
11/17/1999,17,10.4050,38.4324,6.9114,1.2594,19.9798
11/17/1999,18,-6.6334,-1.2141,-6.6243,2.8468,16.5362
11/17/1999,19,-5.2284,0.0615,-5.2112,2.6674,15.1730
11/17/1999,20,-3.8070,0.5623,-3.7948,3.9690,15.1053
11/17/1999,21,-4.1047,0.1542,-4.1244,5.5198,15.3007
11/17/1999,22,-4.6814,-0.4686,-4.7113,5.5224,14.3535
11/17/1999,23,-3.5885,0.2951,-3.9687,6.0955,13.6507
11/18/1999,0,-3.7212,-0.5329,-3.9006,7.1420,14.4043
11/18/1999,1,-4.7449,-1.0431,-4.8269,4.2045,12.4153
11/18/1999,2,-3.2730,-0.7047,-3.8462,5.5487,10.6737
11/18/1999,3,-3.1654,-0.6448,-3.5835,5.7570,9.4082
11/18/1999,4,-2.7876,-0.4469,-3.3194,6.5631,9.7653
11/18/1999,5,-2.8078,-0.5796,-3.1417,8.7029,10.2035
11/18/1999,6,-3.2157,-0.6553,-3.4292,7.8216,9.8288
11/18/1999,7,-2.6978,-0.2415,-2.8996,5.0459,8.7857
11/18/1999,8,82.0411,490.8519,20.2164,6.3194,8.0228
11/18/1999,9,254.3227,815.4977,37.9600,10.0888,6.9154
11/18/1999,10,412.0452,944.5093,41.0763,12.1506,6.5839
11/18/1999,11,521.2745,991.7087,47.5965,19.3012,6.8857
11/18/1999,12,566.6628,1021.5633,44.7793,16.8928,7.8124
11/18/1999,13,549.1210,1015.4767,42.3461,12.8172,8.9753
11/18/1999,14,474.1963,983.8847,39.3576,10.8625,9.4770
11/18/1999,15,338.7787,912.4700,35.3871,10.1084,9.2420
11/18/1999,16,172.9252,755.6195,26.6690,8.1685,8.5825
11/18/1999,17,20.0583,144.2640,7.3676,8.3073,7.2071
11/18/1999,18,-2.8784,0.0414,-3.2246,8.1298,6.5097
11/18/1999,19,-2.5298,0.2096,-2.8239,9.8735,6.0142
11/18/1999,20,-2.6823,0.1703,-3.0471,8.8063,5.7341
11/18/1999,21,-2.7020,0.3354,-3.1740,8.0924,5.5580
11/18/1999,22,-2.6684,0.2549,-3.1825,8.1298,5.4390
11/18/1999,23,-2.6697,0.0218,-3.1430,7.9316,5.3749
11/19/1999,0,-2.8024,-0.5312,-3.2504,7.5906,5.2029
11/19/1999,1,-3.0518,-0.5474,-3.6300,6.3314,4.8611
11/19/1999,2,-3.1777,-0.5598,-3.7949,5.9275,4.8324
11/19/1999,3,-2.9883,-0.4859,-3.6837,6.0968,5.1200
11/19/1999,4,-3.9296,-1.0046,-4.4931,4.7481,4.9794
11/19/1999,5,-5.2705,-0.6068,-5.6964,2.2885,3.6689
11/19/1999,6,-5.3286,-1.2642,-5.0414,1.5835,2.9043
11/19/1999,7,-2.9408,30.9320,-2.9206,1.2464,2.9387
11/19/1999,8,82.3957,608.3935,14.8030,1.7475,3.2884
11/19/1999,9,249.0917,880.5825,23.1623,1.2431,6.9045
11/19/1999,10,405.3338,975.5637,29.4076,2.6781,11.0870
11/19/1999,11,514.5465,1021.5708,35.1110,4.6199,13.4678
11/19/1999,12,559.6112,1038.5267,35.7139,3.4379,15.1958
11/19/1999,13,544.5522,999.7227,46.1008,3.6851,16.9962
11/19/1999,14,420.3957,708.1550,88.6081,2.9987,17.8090
11/19/1999,15,262.3448,297.0066,131.7125,2.4232,17.7465
11/19/1999,16,125.9698,124.0886,85.2997,2.1649,16.3332
11/19/1999,17,8.9004,3.7094,7.3763,2.2193,11.5728
11/19/1999,18,-5.0530,-0.6271,-5.3342,2.3610,9.4423
11/19/1999,19,-4.1702,0.0275,-4.5102,2.7078,7.8492
11/19/1999,20,-4.2219,0.1055,-4.2759,1.3360,7.7693
11/19/1999,21,-5.6185,-0.2509,-5.1108,0.7105,7.9688
11/19/1999,22,-5.2581,-0.6432,-4.8004,0.7960,7.7997
11/19/1999,23,-2.8731,0.6736,-2.5210,2.3844,7.4173
11/20/1999,0,-3.7327,-0.9091,-3.4528,2.5619,9.8287
11/20/1999,1,-3.9689,-0.5065,-3.8545,1.5203,8.0364
11/20/1999,2,-2.8034,-0.7169,-2.5622,2.1056,9.9542
11/20/1999,3,-3.4178,-1.1499,-3.1326,2.4889,10.8868
11/20/1999,4,-2.8270,-0.8729,-2.8528,2.2148,11.2497
11/20/1999,5,-3.7579,-0.9747,-4.0230,1.7752,10.9795
11/20/1999,6,-3.4493,-0.8762,-3.5955,3.1947,11.0165
11/20/1999,7,-2.4824,-0.3985,-2.6165,2.7963,11.5480
11/20/1999,8,28.8275,-0.8212,27.2169,2.6265,11.7053
11/20/1999,9,121.6955,8.4283,110.6040,2.8976,11.4505
11/20/1999,10,281.7068,246.7485,157.0858,2.9099,14.8935
11/20/1999,11,440.2528,538.8364,164.3452,3.8889,16.9932
11/20/1999,12,542.6773,947.5287,60.1807,4.4038,19.1715
11/20/1999,13,520.6463,977.5620,38.7105,4.9661,20.6023
11/20/1999,14,329.0357,566.5377,67.4760,5.7938,19.6980
11/20/1999,15,207.3508,412.8403,63.8583,5.0326,17.1015
11/20/1999,16,74.1755,111.1326,46.4528,4.0495,15.7780
11/20/1999,17,15.1974,70.8685,8.0464,4.1385,14.3162
11/20/1999,18,-3.3216,-0.6379,-3.6024,4.3311,12.4127
11/20/1999,19,-3.9686,-0.6307,-4.1580,2.1415,11.6868
11/20/1999,20,-2.6931,-0.3922,-2.6466,1.5309,10.5427
11/20/1999,21,-2.0194,-0.4611,-2.1846,3.4522,10.1307
11/20/1999,22,-2.2279,-0.2879,-2.3899,1.9423,8.9988
11/20/1999,23,-2.0388,-0.2722,-2.1702,2.1348,7.9678
11/21/1999,0,-3.8140,-0.5794,-3.9626,3.1753,7.4049
11/21/1999,1,-5.7672,-0.8968,-5.5574,1.5114,5.4003
11/21/1999,2,-4.9967,-0.9747,-5.1121,1.9520,4.4249
11/21/1999,3,-5.6919,-1.2958,-5.4007,1.6027,3.4661
11/21/1999,4,-4.2505,-1.0146,-4.4807,2.5001,2.8918
11/21/1999,5,-4.8512,-0.4172,-4.9123,1.8572,3.4041
11/21/1999,6,-4.9988,-0.9287,-4.9674,1.4561,4.0106
11/21/1999,7,-3.0907,14.7939,-3.3035,1.9319,3.9463
11/21/1999,8,71.2723,506.2632,16.2360,1.4435,4.2148
11/21/1999,9,233.9457,813.5420,29.7590,1.4526,5.2818
11/21/1999,10,383.9235,914.7563,36.7724,1.8450,8.5719
11/21/1999,11,491.3563,928.9573,55.5388,2.3863,11.6140
11/21/1999,12,491.2302,705.4462,116.9024,3.6370,12.7617
11/21/1999,13,217.2218,24.1183,189.1368,4.7057,11.1203
11/21/1999,14,146.5212,2.9736,140.1236,5.6055,8.3078
11/21/1999,15,133.3594,28.0893,116.9363,5.3123,7.6332
11/21/1999,16,26.0905,-0.5297,25.7092,4.7341,5.7526
11/21/1999,17,4.1844,-0.1443,4.2315,2.7115,3.9339
11/21/1999,18,-1.5498,-0.5737,-1.6336,3.5564,3.4404
11/21/1999,19,-0.5813,-0.0314,-0.9364,1.8404,1.9907
11/21/1999,20,-0.5381,-0.0713,-1.0430,2.1178,0.4700
11/21/1999,21,-0.3491,0.0440,-0.8116,1.9810,0.2654
11/21/1999,22,-0.1760,-0.1135,-0.6131,1.8720,0.2721
11/21/1999,23,-0.1695,-0.1070,-0.6491,2.0627,-0.0652
11/22/1999,0,-0.1972,0.0164,-0.7440,1.0375,0.2120
11/22/1999,1,-0.2326,0.1481,-0.7720,0.2461,0.2979
11/22/1999,2,-0.1766,0.0798,-0.7784,0.2237,0.2802
11/22/1999,3,-0.1761,-0.1124,-0.6296,1.0492,0.1968
11/22/1999,4,-0.1760,-0.0216,-0.6678,1.4525,-0.6709
11/22/1999,5,0.0032,-0.1922,-0.5572,3.0419,-0.0672
11/22/1999,6,-0.0230,-0.1456,-0.6110,3.2281,-0.4169
11/22/1999,7,0.3081,-0.2965,-0.2993,4.0305,-0.8404
11/22/1999,8,5.2963,0.1240,4.7078,4.6726,-1.7118
11/22/1999,9,25.1224,0.6927,19.0501,5.8776,-2.6295
11/22/1999,10,64.6071,1.2054,37.3299,6.7044,-2.6218
11/22/1999,11,113.0157,1.1752,53.6856,6.1821,-2.5834
11/22/1999,12,225.0498,1.4438,101.4234,5.9621,-2.5726
11/22/1999,13,176.1293,1.3465,81.3518,4.8214,-2.5626
11/22/1999,14,127.3482,1.1619,60.3526,4.8816,-2.6404
11/22/1999,15,72.7509,0.4393,35.3792,4.3011,-3.1112
11/22/1999,16,42.8280,0.3164,20.9983,3.8706,-2.9127
11/22/1999,17,5.3544,-0.3449,2.8704,4.1624,-3.4066
11/22/1999,18,-0.5300,-0.1883,-0.3348,3.8177,-3.7078
11/22/1999,19,-0.5283,-0.0739,-0.4631,2.6818,-3.8698
11/22/1999,20,-0.5283,-0.0329,-0.4422,2.7497,-4.0060
11/22/1999,21,-0.5736,0.1394,-0.5043,2.3847,-3.9702
11/22/1999,22,-0.6963,0.1744,-0.5398,2.4863,-3.8990
11/22/1999,23,-1.2736,0.0257,-0.7100,1.6821,-3.4484
11/23/1999,0,-4.8551,-0.0214,-1.7207,0.7989,-4.3155
11/23/1999,1,-3.3097,0.4159,-1.7163,1.2481,-5.6747
11/23/1999,2,-3.0063,0.1783,-1.2418,0.9023,-5.1840
11/23/1999,3,-4.0494,-0.0813,-1.0479,1.3492,-7.1633
11/23/1999,4,-4.8224,0.0831,-2.0018,0.9352,-7.2419
11/23/1999,5,-2.3788,-0.2181,-0.7246,2.9785,-8.0690
11/23/1999,6,-2.5865,-0.3686,-0.5684,2.9795,-8.2278
11/23/1999,7,-2.5866,8.7459,-0.4078,2.4894,-7.9655
