DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP #1 [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Deck Temp [deg C],Avg Avg Wind Speed @ 10ft [m/s]
3/21/2001,15,226.0468,78.5598,151.4060,13.6133,5.7665
3/21/2001,16,254.9524,198.0435,123.4942,13.1730,4.5336
3/21/2001,17,123.1651,83.4551,83.4660,12.5623,3.9331
3/21/2001,18,82.2282,295.1142,39.4425,12.7762,1.7752
3/21/2001,19,-3.0302,0.2144,-2.6306,12.1663,1.3176
3/21/2001,20,-3.2701,-0.0918,-3.1204,11.1985,1.3795
3/21/2001,21,-2.3270,-0.3372,-2.2507,8.5253,4.1846
3/21/2001,22,-2.5900,1.8316,-2.7064,7.2640,1.5077
3/21/2001,23,-2.9974,1.5541,-3.0332,6.9797,0.7209
3/22/2001,0,-2.7062,1.2686,-2.7995,6.8408,0.7597
3/22/2001,1,-2.9885,0.6366,-2.6839,7.3756,1.8674
3/22/2001,2,-3.1584,-0.0472,-2.6799,7.4501,1.8101
3/22/2001,3,-2.0052,0.3201,-1.8467,8.1533,3.0885
3/22/2001,4,-3.4258,-0.8839,-3.0787,7.8245,3.5483
3/22/2001,5,-3.0935,-0.7596,-2.9897,7.5328,3.4790
3/22/2001,6,-5.3692,-1.8702,-4.8096,4.5429,0.5680
3/22/2001,7,34.7882,83.9791,23.8263,3.6966,0.3861
3/22/2001,8,175.7750,139.8142,108.5199,5.5763,0.5849
3/22/2001,9,359.5898,318.3431,180.3088,9.9855,0.4503
3/22/2001,10,573.0850,727.9194,99.9574,11.1718,1.1559
3/22/2001,11,766.4072,881.4982,108.3189,12.8735,2.8604
3/22/2001,12,818.6358,833.4258,129.2362,13.6528,3.0247
3/22/2001,13,775.7842,643.8595,218.5697,13.7533,3.4119
3/22/2001,14,362.2350,140.1674,215.3265,13.7472,2.8013
3/22/2001,15,67.1425,0.1631,58.7126,12.8773,1.8077
3/22/2001,16,208.3969,114.0369,126.1385,11.2553,3.1245
3/22/2001,17,75.0917,0.6584,64.6249,10.5797,2.0473
3/22/2001,18,28.4911,0.1359,25.3171,10.1883,1.5593
3/22/2001,19,-2.5171,-0.3369,-2.4137,9.1045,0.9753
3/22/2001,20,-3.8190,0.3649,-3.7846,8.2975,0.9278
3/22/2001,21,-4.6025,0.9387,-4.2842,7.1465,0.3769
3/22/2001,22,-2.3061,2.1090,-2.3633,7.7048,3.3243
3/22/2001,23,-2.6550,0.7950,-2.3440,8.1768,4.8899
3/23/2001,0,-2.5500,-0.3420,-2.2787,8.7065,5.2782
3/23/2001,1,-3.3134,-0.5208,-2.9021,7.9572,4.0972
3/23/2001,2,-3.8223,-0.0744,-3.6403,7.4054,2.3759
3/23/2001,3,-4.8098,-0.0158,-4.4328,6.7596,1.1518
3/23/2001,4,-5.0906,-1.0554,-4.6312,5.5653,0.9348
3/23/2001,5,-3.5591,-1.4775,-3.3225,5.7893,1.0586
3/23/2001,6,-2.8444,-0.9535,-2.5804,5.8148,1.8163
3/23/2001,7,66.1733,449.8618,18.7082,7.2899,2.5075
3/23/2001,8,261.3747,802.6718,34.8853,12.0320,1.1578
3/23/2001,9,471.8897,916.7263,44.3433,13.1283,1.4139
3/23/2001,10,694.6843,836.1135,165.9747,12.2597,3.0403
3/23/2001,11,594.5763,292.6943,306.5960,12.3340,3.0688
3/23/2001,12,445.6128,119.5462,295.2643,12.3407,2.5677
3/23/2001,13,463.7452,147.4974,295.4067,13.0262,2.3581
3/23/2001,14,82.3783,-1.1079,72.6880,11.5030,3.6815
3/23/2001,15,83.8717,1.9299,74.2181,6.6637,3.2439
3/23/2001,16,147.3627,3.5329,130.6174,6.7614,2.8531
3/23/2001,17,107.2007,2.2648,93.6764,7.9065,1.5969
3/23/2001,18,8.2986,0.3986,7.7765,6.3561,3.5351
3/23/2001,19,-0.0276,0.0860,0.2521,3.8202,3.5254
3/23/2001,20,-0.6140,0.6965,-0.3598,2.3767,2.5765
3/23/2001,21,-0.5487,0.9335,-0.2634,1.8353,2.1391
3/23/2001,22,-0.6174,0.8446,-0.4325,1.4302,1.6945
3/23/2001,23,-0.4179,1.1239,-0.2744,0.7094,1.9871
3/24/2001,0,-0.1981,1.2109,-0.1731,0.4800,0.6227
3/24/2001,1,-0.2205,1.3629,-0.1592,0.3292,0.6996
3/24/2001,2,-0.1315,1.3158,-0.1044,0.0303,0.8590
3/24/2001,3,-0.0332,1.3927,-0.0278,0.0286,0.6967
3/24/2001,4,0.0000,1.3762,0.0540,-0.1419,1.5777
3/24/2001,5,0.0002,1.1587,0.0701,-0.3588,1.5906
3/24/2001,6,0.3434,0.8734,0.2914,-0.7431,2.0385
3/24/2001,7,11.6379,1.3441,10.4114,-1.0314,2.0179
3/24/2001,8,56.1718,1.7223,49.3854,-1.1551,2.2788
3/24/2001,9,128.0174,2.1738,112.2131,-0.9629,2.4378
3/24/2001,10,160.2822,3.2851,140.3862,-0.7282,3.0338
3/24/2001,11,121.2100,2.5114,106.2332,-0.9502,2.6938
3/24/2001,12,161.2642,3.9759,141.4172,-0.8694,2.2798
3/24/2001,13,149.9102,3.9829,131.1730,-0.6659,1.8411
3/24/2001,14,132.5898,3.3959,116.1039,-0.3252,1.4602
3/24/2001,15,96.9528,1.8326,85.1357,-0.2193,2.2873
3/24/2001,16,78.7358,1.7282,69.2467,-0.4576,2.2476
3/24/2001,17,36.3957,1.5386,32.1026,-0.3878,1.8053
3/24/2001,18,9.2420,1.4952,8.3466,-0.5265,1.4377
3/24/2001,19,0.5370,1.4774,0.5316,-0.8010,0.6549
3/24/2001,20,0.1041,1.4011,0.0835,-0.8064,0.4817
3/24/2001,21,-0.0873,1.2503,-0.0561,-0.7937,0.2133
3/24/2001,22,-0.0633,1.6685,-0.0469,-0.7432,0.1137
3/24/2001,23,-0.0017,1.4484,-0.0171,-0.5860,0.4863
3/25/2001,0,-0.0341,1.4603,-0.0121,-0.4587,0.1439
3/25/2001,1,-0.2218,1.4279,-0.0945,-0.9708,0.7742
3/25/2001,2,-0.1021,1.3571,-0.0411,-1.1963,1.1212
3/25/2001,3,0.0082,1.1593,0.0446,-1.3445,1.1192
3/25/2001,4,-0.0300,1.0368,0.0461,-1.4577,0.9802
3/25/2001,5,-0.0197,1.2487,0.0073,-1.5325,0.2474
3/25/2001,6,0.2449,1.3194,0.2349,-1.4686,0.3947
3/25/2001,7,11.5129,1.3979,10.2747,-1.5296,0.3154
3/25/2001,8,44.5144,1.7578,39.2423,-1.5036,0.4320
3/25/2001,9,67.6157,2.1034,59.3922,-1.3944,0.5873
3/25/2001,10,89.7471,2.4134,78.7953,-1.3169,0.3975
3/25/2001,11,99.7738,3.8882,87.4928,-1.0679,0.2446
3/25/2001,12,143.2685,4.7770,125.3613,-0.8354,0.1056
3/25/2001,13,117.1720,4.1589,103.0532,-0.5259,0.0991
3/25/2001,14,55.9133,2.4583,49.3074,-0.6948,0.0920
3/25/2001,15,51.5609,1.8781,44.7748,-0.8101,0.0900
3/25/2001,16,39.5567,1.5558,33.9090,-0.9036,0.0900
3/25/2001,17,24.3253,1.6627,21.0489,-1.0529,0.0900
3/25/2001,18,8.1488,1.8055,7.1433,-1.0375,0.0900
3/25/2001,19,0.7403,1.5352,0.6700,-1.1105,0.0900
3/25/2001,20,-0.1692,1.6080,-0.1149,-1.2007,0.0900
3/25/2001,21,-0.0133,1.4591,-0.0051,-1.2163,0.0900
3/25/2001,22,-0.1096,1.7333,-0.0406,-1.1291,0.0900
3/25/2001,23,-0.1829,1.8426,-0.0838,-1.0454,0.0900
3/26/2001,0,-0.0828,1.5553,-0.0312,-0.9207,0.0900
3/26/2001,1,-0.1695,0.9053,-0.0790,-1.2354,0.0900
3/26/2001,2,0.4649,1.3256,0.4678,-1.7422,0.0900
3/26/2001,3,0.0244,1.5294,-0.1236,-1.4401,0.0900
3/26/2001,4,-0.1750,1.1081,-0.0811,-1.9708,0.0900
3/26/2001,5,-0.1818,1.7689,-0.0578,-2.4905,0.0900
3/26/2001,6,0.7089,2.4411,0.9651,-2.3668,0.0900
3/26/2001,7,22.7348,1.9621,25.8224,-1.9632,0.0900
3/26/2001,8,102.2926,1.1815,114.1492,-1.2701,0.1031
3/26/2001,9,154.2232,3.3333,166.0848,-1.0852,0.1047
3/26/2001,10,247.8548,4.3831,220.4878,-0.7209,0.3804
3/26/2001,11,245.3370,5.9407,217.9433,-0.8132,1.3874
3/26/2001,12,198.5900,5.6116,176.5565,-0.7566,1.5718
3/26/2001,13,259.2203,7.6300,230.1268,-0.4141,0.4982
3/26/2001,14,212.4425,4.9842,188.1393,-0.2051,0.3680
3/26/2001,15,346.8123,12.5651,297.2205,0.7727,0.6687
3/26/2001,16,315.6525,45.2267,254.6925,2.0891,0.6738
3/26/2001,17,124.6643,0.4682,111.2774,2.7748,0.4081
3/26/2001,18,47.7477,0.4325,43.4041,2.7623,0.5179
3/26/2001,19,0.1248,0.6006,0.4531,2.4427,0.5414
3/26/2001,20,-0.7361,1.3316,-0.4753,2.2761,0.3111
3/26/2001,21,-0.1455,2.3384,0.3162,4.1798,2.0619
3/26/2001,22,-1.4655,1.2388,-0.6064,4.7182,1.2310
3/26/2001,23,-2.9076,0.5528,-2.1568,4.1395,0.1424
3/27/2001,0,-1.2732,0.8863,-0.6713,4.0461,0.4878
3/27/2001,1,-1.9547,0.4405,-1.0747,4.1861,0.9739
3/27/2001,2,-2.2399,-1.0308,-1.5887,0.6599,1.5464
3/27/2001,3,-2.6354,0.8350,-2.3348,0.6415,0.8592
3/27/2001,4,-2.1765,1.0400,-2.0878,0.3911,2.1734
3/27/2001,5,-3.7696,-0.9596,-3.5579,0.1637,1.3697
3/27/2001,6,-0.9107,0.0622,-0.7425,-1.6826,0.2626
3/27/2001,7,90.1034,84.1223,62.6981,-0.0287,1.4250
3/27/2001,8,241.7872,128.6350,170.7972,3.2334,0.8909
3/27/2001,9,255.2152,10.0081,220.1207,5.6804,0.7914
3/27/2001,10,326.2997,25.4854,268.2973,6.4722,0.7943
3/27/2001,11,673.6877,524.6045,217.1022,9.5323,2.1063
3/27/2001,12,916.1675,896.3168,162.2405,11.4820,3.2993
3/27/2001,13,747.6738,572.7502,227.6653,11.2423,4.1059
3/27/2001,14,214.6650,3.8018,190.1202,10.4547,3.6130
3/27/2001,15,483.4047,324.9429,220.6982,11.7860,2.2830
3/27/2001,16,72.9939,7.0613,59.6311,9.4627,2.9883
3/27/2001,17,226.5764,275.2609,123.9658,7.5915,2.9704
3/27/2001,18,121.4569,459.8908,47.2439,6.8393,1.2740
3/27/2001,19,0.2156,-0.8635,0.6972,5.5494,2.6394
3/27/2001,20,-2.5218,0.3730,-2.3016,3.3149,2.2149
3/27/2001,21,-0.9528,0.6550,-0.8127,2.7640,2.6520
3/27/2001,22,-1.4120,1.1667,-1.2337,2.1551,1.0570
3/27/2001,23,-4.4495,0.5345,-4.1380,1.2948,0.1180
3/28/2001,0,-2.2690,0.7728,-2.3066,0.9295,0.3189
3/28/2001,1,-4.1315,0.6051,-4.1366,0.4587,0.8857
3/28/2001,2,-3.6900,0.4330,-3.6235,0.1729,1.1932
3/28/2001,3,-3.6308,0.3154,-3.6882,0.0845,1.2013
3/28/2001,4,-3.7314,0.2289,-3.9557,-0.2135,0.9682
3/28/2001,5,-3.3314,0.0821,-3.6355,-0.8471,0.8590
3/28/2001,6,1.6091,10.7953,0.2525,-1.3307,0.9353
3/28/2001,7,63.6202,135.9389,43.2277,0.3977,0.7622
3/28/2001,8,45.5736,3.2681,41.4289,0.4385,0.4979
3/28/2001,9,76.1034,1.7110,67.6510,0.9955,1.2000
3/28/2001,10,114.6185,2.2859,101.2014,1.8466,0.6124
3/28/2001,11,150.6085,2.9690,133.4164,3.4357,0.3170
3/28/2001,12,680.3210,484.6087,233.7250,7.6649,1.2192
3/28/2001,13,649.0195,395.3515,256.9135,10.1837,4.9367
3/28/2001,14,607.3067,466.5834,199.7033,10.2867,8.3274
3/28/2001,15,638.5718,611.4039,195.0943,10.2153,8.6584
3/28/2001,16,327.2657,299.1819,147.5751,8.1195,4.3681
3/28/2001,17,123.4513,43.1165,92.4390,7.6565,1.7683
3/28/2001,18,57.7842,62.2608,39.3704,7.1196,2.5364
3/28/2001,19,-0.7517,0.6704,-0.6782,5.9716,0.6093
3/28/2001,20,-3.9070,0.3433,-3.4588,5.1577,0.7036
3/28/2001,21,-2.9888,0.5909,-2.7462,4.1394,0.8659
3/28/2001,22,-1.7463,1.1360,-1.5945,3.5321,0.6859
3/28/2001,23,-1.8132,0.7959,-1.5931,3.3542,1.1395
3/29/2001,0,-3.4453,-0.0419,-3.1254,2.6988,1.1521
3/29/2001,1,-3.5359,0.3788,-3.3402,2.2686,1.4145
3/29/2001,2,-3.1413,0.5493,-3.0726,2.1014,0.8744
3/29/2001,3,-5.0059,0.0390,-4.5357,0.6650,0.5811
3/29/2001,4,-3.8195,0.4515,-3.6468,-0.0382,1.2811
3/29/2001,5,-1.9722,0.9578,-1.6520,-0.2436,0.5504
3/29/2001,6,-0.1343,0.5045,0.0887,0.2338,1.4520
3/29/2001,7,24.5903,7.2771,21.5615,1.2924,0.9913
3/29/2001,8,76.3652,2.0570,68.0442,1.8588,1.6880
3/29/2001,9,111.2543,2.2270,99.0619,1.6027,2.4733
3/29/2001,10,190.2147,5.2375,168.6723,3.3535,0.3089
3/29/2001,11,366.5260,25.1358,302.4925,4.3075,1.7833
3/29/2001,12,425.4623,29.1240,346.0312,5.4164,2.0225
3/29/2001,13,634.0228,187.6122,389.9225,5.7997,2.9782
3/29/2001,14,444.1647,16.3631,375.8472,5.5749,3.4417
3/29/2001,15,213.7910,2.2356,187.4537,5.1911,3.1902
3/29/2001,16,153.8963,0.1499,136.3793,4.5176,4.1504
3/29/2001,17,54.2463,-0.1519,47.3820,3.3875,3.0634
3/29/2001,18,6.6301,0.3256,6.0462,1.8569,3.6626
3/29/2001,19,-0.0869,1.3236,-0.0615,1.0826,2.0475
3/29/2001,20,-0.2478,2.1626,-0.2427,1.4506,0.5823
3/29/2001,21,-0.5086,2.0625,-0.4581,1.7251,0.6210
3/29/2001,22,-1.2426,1.7857,-1.1315,1.1499,0.8785
3/29/2001,23,-0.8974,1.4891,-0.9182,0.7074,0.4152
3/30/2001,0,-1.6056,1.8454,-1.4448,0.9547,0.2016
3/30/2001,1,-2.5495,1.2741,-2.1515,0.9133,0.6457
3/30/2001,2,-3.2273,1.1832,-2.6603,0.5392,0.9460
3/30/2001,3,-3.6432,0.5122,-2.8616,0.6001,1.2335
3/30/2001,4,-3.1380,0.8052,-1.9349,1.0288,2.9288
3/30/2001,5,-2.5797,0.7590,0.1333,1.9197,3.6692
3/30/2001,6,-0.5224,14.0387,2.3930,2.3537,3.2415
3/30/2001,7,39.3003,1.8116,36.4928,3.3698,2.5131
3/30/2001,8,123.8828,6.8637,108.8181,4.5736,2.4941
3/30/2001,9,314.8050,46.0872,250.5630,6.2461,1.1125
3/30/2001,10,496.1063,270.0472,259.0243,7.9697,2.4195
3/30/2001,11,883.3513,977.2470,118.3061,10.2753,1.5478
3/30/2001,12,941.0907,1013.0640,96.9636,10.9782,5.3877
3/30/2001,13,876.0870,887.7754,118.0564,11.3870,6.3517
3/30/2001,14,686.7880,680.0337,125.6773,10.8080,8.5895
3/30/2001,15,643.8055,604.8640,197.8553,11.6240,6.0690
3/30/2001,16,572.0577,906.5370,87.1311,11.6755,7.9210
3/30/2001,17,383.9172,850.2077,80.2522,11.1477,8.0307
3/30/2001,18,150.8014,201.0873,95.9855,9.6170,7.9055
3/30/2001,19,5.9812,-1.1973,5.5358,7.5449,5.3772
3/30/2001,20,-1.3070,-1.3551,-0.9433,2.1525,5.3489
3/30/2001,21,-0.6451,0.4907,-0.5546,0.9907,3.6378
3/30/2001,22,-0.7091,-0.1765,-0.5000,-0.4291,3.8014
3/30/2001,23,-0.4708,0.8559,-0.2312,-1.6571,3.6012
3/31/2001,0,-0.5641,0.9913,-0.3345,-2.1185,2.2828
3/31/2001,1,-0.5337,1.0642,-0.2778,-2.7278,2.3430
3/31/2001,2,-0.5468,1.2721,-0.2559,-3.0421,2.0060
3/31/2001,3,-0.4111,1.5346,-0.1932,-3.1539,1.1940
3/31/2001,4,-0.3618,1.4185,-0.1958,-3.2531,1.6489
3/31/2001,5,-0.2431,1.4519,-0.1071,-3.2531,1.8644
3/31/2001,6,0.7350,1.5721,0.9603,-3.4564,1.3866
3/31/2001,7,24.8532,1.8989,23.3863,-3.4050,1.4910
3/31/2001,8,129.1341,2.6498,119.3840,-3.0367,0.9729
3/31/2001,9,167.9618,0.6114,156.7022,-2.8603,0.6253
3/31/2001,10,195.6412,2.3217,184.9180,-2.4004,0.8830
3/31/2001,11,494.2538,51.0283,389.1000,-0.9327,0.3608
3/31/2001,12,881.7282,665.3975,268.9260,0.4253,1.0115
3/31/2001,13,933.2137,929.6552,132.7828,2.5366,1.6780
3/31/2001,14,871.1078,967.4538,106.1140,4.9543,2.1041
3/31/2001,15,723.4008,928.2682,92.3887,6.1346,1.3934
3/31/2001,16,344.8696,452.7579,73.1670,6.8422,0.9765
3/31/2001,17,282.3608,647.7909,56.6382,7.3333,0.7088
3/31/2001,18,51.6310,132.2644,24.2828,7.5953,0.4399
3/31/2001,19,-2.2669,2.9259,-1.8182,5.4630,0.6666
3/31/2001,20,-3.7827,0.9797,-3.4940,4.3981,1.3325
3/31/2001,21,-3.9609,1.0608,-3.6716,4.1222,1.2714
3/31/2001,22,-3.6305,1.4269,-3.4076,4.1158,1.1912
3/31/2001,23,-2.8791,0.8836,-2.7658,4.2350,1.4458
4/1/2001,0,-2.5297,0.3575,-2.5021,5.3126,1.8390
4/1/2001,1,-2.9316,0.9660,-2.9895,7.1227,1.5010
4/1/2001,2,-4.2218,-0.9058,-3.7720,6.3323,1.3516
4/1/2001,3,-3.4262,0.0460,-3.3098,6.4727,1.3612
4/1/2001,4,-4.0765,0.9788,-4.0251,8.3310,1.5260
4/1/2001,5,-3.6049,-0.1480,-3.3506,8.4812,2.3128
4/1/2001,6,6.6314,42.9286,6.3282,10.4615,2.7475
4/1/2001,7,165.0731,543.5042,81.1448,12.7557,3.1198
4/1/2001,8,222.4375,171.6515,133.8668,13.6640,2.8674
4/1/2001,9,329.8198,105.9839,214.6808,13.8313,3.3698
4/1/2001,10,561.7667,293.8418,266.7698,15.2630,8.1921
4/1/2001,11,874.6277,837.3832,181.6705,17.0918,7.8108
4/1/2001,12,965.0270,1045.9000,92.1033,18.1452,7.6284
4/1/2001,13,978.7288,1035.1732,108.2636,19.0753,7.1776
4/1/2001,14,864.0280,862.1898,162.7107,19.4317,5.8394
4/1/2001,15,696.1400,739.2684,156.9433,19.9370,6.4146
4/1/2001,16,541.5848,734.2890,131.3955,20.0252,4.8475
4/1/2001,17,350.6955,611.4120,112.2556,19.7452,4.2427
4/1/2001,18,122.8827,194.5872,70.6481,18.4430,3.6105
4/1/2001,19,3.1619,-1.7200,2.5682,12.6203,3.9539
4/1/2001,20,-2.8690,0.1711,-2.7050,11.6143,1.9117
4/1/2001,21,-3.8693,0.1586,-3.5023,10.7100,0.9545
4/1/2001,22,-5.7937,0.0300,-5.2779,9.2502,0.3543
4/1/2001,23,-2.4429,0.8895,-2.4462,8.7392,1.0158
4/2/2001,0,-1.8767,0.2917,-1.9437,8.8073,0.9428
4/2/2001,1,-1.9831,0.9900,-2.0510,8.9605,1.2964
4/2/2001,2,-4.5235,-0.4351,-4.0531,7.8898,0.5470
4/2/2001,3,-4.9433,-0.7198,-4.5653,6.4486,0.2025
4/2/2001,4,-2.9527,-0.3268,-2.7085,5.4697,1.3545
4/2/2001,5,-2.7125,-0.5302,-2.4144,5.2677,2.4928
4/2/2001,6,0.2112,7.5975,0.2786,4.6454,2.5826
4/2/2001,7,63.9063,151.1651,40.6154,5.1989,1.6982
4/2/2001,8,168.2647,28.8696,136.1553,6.5731,1.1209
4/2/2001,9,395.1493,338.4756,181.8958,8.3437,1.1187
4/2/2001,10,703.1145,849.0473,116.4462,9.4865,2.9254
4/2/2001,11,798.3595,724.1782,191.3844,11.1297,3.3632
4/2/2001,12,850.2760,568.0418,315.4530,13.0498,4.2694
4/2/2001,13,330.0662,8.9322,286.9127,13.1845,3.2484
4/2/2001,14,443.1883,114.7924,296.1473,14.2095,3.2629
4/2/2001,15,512.1703,307.6787,269.4133,15.2187,3.2491
4/2/2001,16,562.5390,736.9226,154.4064,16.5570,2.7514
4/2/2001,17,335.3803,800.5743,49.9160,17.2768,1.8086
4/2/2001,18,124.1374,573.9670,33.0891,16.7297,2.5954
4/2/2001,19,1.0963,32.7197,0.4631,15.2190,2.1205
4/2/2001,20,-6.6803,-0.6896,-6.0533,14.2922,1.5131
4/2/2001,21,-6.3107,-0.1932,-5.7468,13.4272,0.5617
4/2/2001,22,-5.7349,0.1923,-5.2561,11.8217,0.7731
4/2/2001,23,-5.2396,0.3840,-4.6525,10.6993,1.1644
4/3/2001,0,-3.9543,-1.2673,-3.5508,8.9335,4.0075
4/3/2001,1,-2.6481,0.6963,-2.4360,7.8753,2.4752
4/3/2001,2,-2.4488,0.4783,-2.1352,6.7688,2.4564
4/3/2001,3,-0.6692,1.2473,-0.5413,6.7387,2.3015
4/3/2001,4,-1.6615,0.7285,-1.4465,6.7722,1.2012
4/3/2001,5,-2.8515,-0.1852,-2.4598,5.6972,1.7398
4/3/2001,6,2.6281,1.6478,2.3079,4.9357,1.9041
4/3/2001,7,116.4288,371.6795,53.4727,6.8378,1.2179
4/3/2001,8,317.2433,657.6063,81.5018,9.7362,2.6736
4/3/2001,9,529.7220,818.9740,89.7635,10.6872,1.3041
4/3/2001,10,721.9430,906.2603,97.8536,12.2153,1.8770
4/3/2001,11,849.0335,919.4373,109.9232,13.8017,3.0673
4/3/2001,12,885.9970,853.1937,139.5327,15.5392,2.1393
4/3/2001,13,860.7290,706.3360,212.0365,16.7302,3.5765
4/3/2001,14,536.5458,214.3161,300.4782,18.4155,3.5263
4/3/2001,15,374.7667,86.1268,268.0957,18.3392,4.2442
4/3/2001,16,283.5912,132.6257,173.8947,18.3968,3.7075
4/3/2001,17,169.9366,39.0055,134.3499,18.0013,2.8149
4/3/2001,18,64.3491,0.0470,56.2776,17.0722,1.5269
4/3/2001,19,-1.3426,-0.9424,-1.1731,15.8820,0.5007
4/3/2001,20,-4.0492,0.3525,-3.4977,14.5405,0.6027
4/3/2001,21,-3.5719,0.7667,-3.1928,13.8403,1.1314
4/3/2001,22,-4.3505,-0.7860,-3.8996,12.0643,2.8035
4/3/2001,23,-3.9945,-0.6454,-3.6702,10.1517,2.6965
4/4/2001,0,-4.7029,-0.9067,-4.2594,8.2218,1.5778
4/4/2001,1,-4.0501,0.4741,-3.8400,7.3046,1.2298
4/4/2001,2,-4.0343,-0.0592,-3.8464,5.9817,0.1211
4/4/2001,3,-3.3402,0.8459,-3.4196,5.6812,0.0900
4/4/2001,4,-1.3689,1.7020,-1.5461,5.3248,0.8297
4/4/2001,5,-0.2242,1.8180,-0.2008,5.6407,0.1924
4/4/2001,6,0.4054,1.3298,0.1897,4.5453,1.6425
4/4/2001,7,44.2989,1.3931,39.6648,4.0714,1.5595
4/4/2001,8,128.9474,4.4265,112.2455,6.0820,0.7509
4/4/2001,9,346.0772,91.7945,245.8530,8.3063,0.6946
4/4/2001,10,436.6495,100.4463,306.5338,9.2945,1.2052
4/4/2001,11,710.1878,444.1879,288.2088,10.5665,2.1593
4/4/2001,12,853.3538,599.7950,280.3452,11.7162,3.0013
4/4/2001,13,669.2000,241.5109,366.8302,12.2173,2.8530
4/4/2001,14,433.0225,56.0979,323.6758,12.1282,2.6808
4/4/2001,15,372.9352,79.3003,268.7727,12.2887,2.8818
4/4/2001,16,86.5690,1.0163,77.1097,11.6518,2.5626
4/4/2001,17,37.2838,0.9615,33.0382,11.5290,1.4309
4/4/2001,18,34.4903,0.6674,30.5312,11.5290,1.3317
4/4/2001,19,1.7021,0.5077,1.5951,10.9408,0.5363
4/4/2001,20,-1.2101,1.0501,-1.0568,10.6123,0.0989
4/4/2001,21,-1.1939,0.9796,-1.0232,10.4513,0.2152
4/4/2001,22,-1.6282,0.1719,-1.4570,9.6360,0.7801
4/4/2001,23,-1.4864,0.8027,-1.3111,8.6078,0.9195
4/5/2001,0,-1.3823,0.3690,-1.2003,7.9003,1.8502
4/5/2001,1,-1.4859,0.7195,-1.2941,7.3377,1.2881
4/5/2001,2,-0.8116,1.0099,-0.6659,6.9334,0.8435
4/5/2001,3,-4.0881,0.1873,-3.7348,6.2694,0.0962
4/5/2001,4,-3.1152,0.3823,-2.8392,5.4336,1.5190
4/5/2001,5,-0.4659,1.6119,-0.4080,5.4471,0.5354
4/5/2001,6,1.6089,1.5861,1.4851,5.3664,0.1997
4/5/2001,7,61.9183,7.1086,51.5114,4.7746,0.1611
4/5/2001,8,205.9930,85.0117,147.7830,6.2030,0.1065
4/5/2001,9,295.0742,89.9823,204.2640,7.4155,1.2940
4/5/2001,10,405.0235,70.2938,300.5758,8.6630,0.3878
4/5/2001,11,673.7225,292.2902,364.8488,12.0427,1.5764
4/5/2001,12,538.3583,71.9721,403.9505,12.7223,3.4783
4/5/2001,13,643.4448,196.8790,403.3043,14.3638,2.7064
4/5/2001,14,652.1760,288.4906,354.8798,15.1315,3.3242
4/5/2001,15,584.3108,358.4005,278.3517,15.7345,2.9117
4/5/2001,16,315.4848,91.1728,221.7605,15.3858,3.5671
4/5/2001,17,135.9072,-0.4675,119.5633,14.3175,3.0463
4/5/2001,18,57.6450,-0.3310,50.8026,13.6365,0.6433
4/5/2001,19,2.7298,1.6960,2.2259,15.2748,2.9326
4/5/2001,20,-3.3426,0.1839,-2.9293,15.0972,5.8363
4/5/2001,21,-4.0265,0.1356,-3.7011,13.7988,3.9306
4/5/2001,22,-3.1088,0.7123,-2.8254,13.2735,4.3174
4/5/2001,23,-2.5595,0.2796,-2.2864,12.8768,5.2985
4/6/2001,0,-2.9488,-0.5108,-2.6736,12.4632,6.0818
4/6/2001,1,-3.5145,-0.0476,-3.3285,12.2193,2.4994
4/6/2001,2,-4.8912,-1.7140,-4.5911,10.4710,1.8512
4/6/2001,3,-4.0958,-0.5627,-3.5861,7.5412,1.9140
4/6/2001,4,-4.1792,-0.5235,-3.9690,5.9103,1.3316
4/6/2001,5,-3.6455,-0.1566,-3.4667,5.2941,0.8628
4/6/2001,6,2.6343,-0.3341,2.0049,4.8226,0.7860
4/6/2001,7,58.9815,2.0354,51.1587,5.2482,1.2692
4/6/2001,8,66.3058,2.6089,58.4708,6.1475,0.3743
4/6/2001,9,418.3420,377.0157,179.4854,8.5452,0.4037
4/6/2001,10,768.4380,855.0022,154.2696,11.4962,1.2386
4/6/2001,11,471.9478,318.6577,195.0192,11.7445,1.9276
4/6/2001,12,737.1352,436.6295,264.3647,11.1902,2.5148
4/6/2001,13,134.2173,-7.9539,113.7077,9.9348,5.1822
4/6/2001,14,213.3309,12.1504,172.8836,9.1815,4.1054
4/6/2001,15,82.3422,0.5817,71.5923,8.8053,4.3817
4/6/2001,16,110.8041,2.3016,96.8038,9.2673,1.6409
4/6/2001,17,144.4240,12.4470,119.9666,9.4775,0.9157
4/6/2001,18,134.0361,399.4038,72.4771,9.1610,3.7826
4/6/2001,19,7.3426,34.9637,5.5496,7.7933,5.7925
4/6/2001,20,-3.1772,-0.9725,-2.8600,5.4557,4.8417
4/6/2001,21,-2.6123,1.4675,-2.3808,6.6603,3.0902
4/6/2001,22,-2.7155,1.7052,-2.4401,7.5107,3.2827
4/6/2001,23,-2.8690,0.4495,-2.5431,7.2421,4.0223
4/7/2001,0,-3.7893,-0.2661,-3.4295,7.0074,3.2947
