DATE (MM/DD/YYYY);HOUR-MST;Avg Global CM22 Vent [W/m^2];Avg Direct CH1 [W/m^2];Avg Diffuse 8-48 Vent [W/m^2];Avg Zenith Angle [degrees];Avg Azimuth Angle [degrees];Avg Tower Dry Bulb Temp [deg C]
DATE;hour;ghi;dni;dhi;zenith;azimuth;temperature
6/3/2010;6;13.0421;-0.2235;14.0839;80.9524;68.283;15.4805
6/3/2010;7;27.8382;0.3536;28.922;70.0127;77.0393;16.2467
6/3/2010;8;77.8447;0.1209;78.9215;58.6445;85.8652;16.9643
6/3/2010;9;154.4625;1.2905;155.457;47.1455;95.6501;18.1503
6/3/2010;10;236.5977;2.4744;236.2905;35.8911;108.0535;19.787
6/3/2010;11;427.507;38.6837;390.6942;25.6761;126.865;21.5937
6/3/2010;12;506.7707;56.6308;445.6265;18.7132;159.4478;23.0945
6/3/2010;13;424.0398;23.5357;397.8043;18.9329;202.7476;23.5645
6/3/2010;14;282.4508;10.8228;271.4455;26.1624;234.4464;23.9807
6/3/2010;15;165.283;0.6628;165.7838;36.4657;252.7618;23.8795
6/3/2010;16;197.3427;13.5287;189.579;47.7427;264.9622;23.2017
6/3/2010;17;215.8905;41.1163;196.1188;59.2371;274.6679;23.9658
6/3/2010;18;131.8078;37.899;121.0801;70.5828;283.4749;23.3467
6/3/2010;19;65.4888;59.0214;59.7418;81.48;292.2495;22.6212
6/3/2010;20;3.238;0.1058;4.1016;91.7313;301.5982;21.195
6/3/2010;21;-1.5941;-0.9203;-0.5584;101.0563;312.0289;20.3487
6/3/2010;22;-1.6548;-0.7576;-0.5206;108.7626;323.9584;19.392
6/3/2010;23;-1.7409;-0.8473;-0.5086;114.3878;337.5776;19.1515
6/4/2010;0;-1.7666;-0.4173;-0.4895;117.3502;340.6078;18.7278
6/4/2010;1;-1.7691;-0.5054;-0.4812;117.266;8.1807;18.5448
6/4/2010;2;-1.6162;-1.0488;-0.4893;114.1468;23.1508;17.6427
6/4/2010;3;-1.4536;-0.5185;-0.3483;108.3935;36.678;16.6302
6/4/2010;4;-1.2535;-0.5283;-0.383;100.5915;48.5148;16.2755
6/4/2010;5;4.495;5.6303;4.8585;91.1914;58.8695;15.6228
6/4/2010;6;104.3637;268.2643;55.8229;80.9077;68.1653;16.6962
6/4/2010;7;298.1462;615.3123;90.3518;69.9751;76.913;20.3242
6/4/2010;8;429.9608;402.2858;222.1948;58.611;85.7249;21.7715
6/4/2010;9;569.3413;336.3113;344.722;47.1117;95.4867;25.3958
6/4/2010;10;610.1208;301.1362;359.9182;35.8501;107.8533;27.0387
6/4/2010;11;642.2703;268.5544;391.6243;25.615;126.6171;28.0955
6/4/2010;12;1035.0837;704.8488;368.4458;18.6145;159.2293;29.5455
6/4/2010;13;918.3018;508.2852;426.1567;18.8117;202.7431;30.9622
6/4/2010;14;807.1613;527.4941;331.4783;26.0504;234.5571;31.1902
6/4/2010;15;424.1495;122.5773;316.3948;36.3639;252.8764;30.9025
6/4/2010;16;664.4533;532.319;310.1835;47.6452;265.0619;32.0693
6/4/2010;17;474.1893;447.9985;225.5188;59.1397;274.7535;31.9718
6/4/2010;18;141.6502;-0.4462;144.057;70.4832;283.5489;30.0007
6/4/2010;19;136.0526;257.9911;95.2147;81.3774;292.3132;29.7363
6/4/2010;20;7.6726;-1.294;9.2141;91.6175;301.6512;27.7238
6/4/2010;21;-2.2234;-1.7281;-0.7821;100.9419;312.0688;25.5003
6/4/2010;22;-2.0687;-1.0861;-0.6856;108.6439;323.9804;24.0462
6/4/2010;23;-1.8767;-0.7794;-0.6216;114.2675;337.5755;22.922
6/5/2010;0;-1.8284;-0.4346;-0.4958;117.2334;346.5767;22.602
6/5/2010;1;-1.7846;-1.0375;-0.5943;117.1585;8.1212;21.3308
6/5/2010;2;-1.8415;-1.3718;-0.6193;114.0533;23.0691;19.8258
6/5/2010;3;-1.8588;-1.0519;-0.6382;108.3158;36.5825;18.7928
6/5/2010;4;-1.8479;-1.0406;-0.7111;100.5287;48.4116;18.4062
6/5/2010;5;9.0688;49.781;7.2868;91.1349;58.7613;17.3753
6/5/2010;6;71.674;38.2302;67.7122;80.8682;68.0518;17.3202
6/5/2010;7;199.1785;50.7077;178.9918;69.9425;76.7914;18.8562
6/5/2010;8;384.1178;183.3193;277.5225;58.5824;85.5899;21.1102
6/5/2010;9;562.6265;300.3011;345.7955;47.083;95.3297;22.0698
6/5/2010;10;623.4243;290.0163;384.3097;35.8145;107.6602;23.1123
6/5/2010;11;374.6425;22.1285;351.2345;25.5599;126.3759;22.7057
6/5/2010;12;567.8465;124.3107;442.854;18.5226;159.0106;24.1895
6/5/2010;13;687.132;337.3903;356.5902;18.6962;202.7285;25.5303
6/5/2010;14;816.3227;563.1008;294.3975;25.9424;234.6564;26.6527
6/5/2010;15;614.6585;353.0177;322.5027;36.2651;252.9815;27.5538
6/5/2010;16;233.8922;20.8293;220.3305;47.5503;265.1536;27.196
6/5/2010;17;183.7778;22.2536;172.4932;59.045;274.8321;26.7333
6/5/2010;18;114.4973;19.9882;106.7857;70.3865;283.6165;26.0193
6/5/2010;19;57.1969;57.0416;49.7993;81.2779;292.371;24.9868
6/5/2010;20;3.4353;-0.2245;4.3435;91.5153;301.6987;23.9602
6/5/2010;21;-1.7895;-1.6964;-0.9602;100.8319;312.1035;21.2098
6/5/2010;22;-1.7786;-1.2571;-0.7131;108.5302;323.9979;19.747
6/5/2010;23;-1.7489;-0.8963;-0.65;114.153;337.5698;18.9382
6/6/2010;0;-1.6328;-0.8658;-0.5522;117.123;346.5435;18.1808
6/6/2010;1;-1.2959;-0.2498;-0.3969;117.0578;8.0611;17.4227
6/6/2010;2;-1.4351;-0.4256;-0.2967;113.9665;22.9885;17.4697
6/6/2010;3;-1.6705;-1.2053;-0.3896;108.2443;36.4893;16.5198
6/6/2010;4;-1.664;-0.9369;-0.3672;100.4718;48.3117;14.9637
6/6/2010;5;8.4173;63.7948;5.8287;91.0917;58.657;14.5233
6/6/2010;6;119.6167;522.3887;32.4394;80.8339;67.9427;15.3665
6/6/2010;7;306.9245;755.855;48.4408;69.9148;76.6747;17.495
6/6/2010;8;503.9003;856.7888;58.6227;58.5586;85.4605;19.0363
6/6/2010;9;685.2527;914.5792;65.0134;47.0592;95.179;20.5912
6/6/2010;10;833.5265;929.012;84.3529;35.7842;107.4744;22.274
6/6/2010;11;930.7402;916.0297;103.587;25.511;126.1418;24.2038
6/6/2010;12;1016.6297;963.6738;104.2412;18.4375;158.7921;26.838
6/6/2010;13;986.3847;925.9797;110.2761;18.5865;202.7037;28.5942
6/6/2010;14;959.595;873.1593;174.5903;25.8385;234.7442;30.457
6/6/2010;15;835.3163;856.3738;141.1804;36.1694;253.0768;31.634
6/6/2010;16;708.0743;867.2018;114.7904;47.4581;265.2371;31.8507
6/6/2010;17;385.9504;489.6491;112.7915;58.9531;274.9037;31.063
6/6/2010;18;233.9528;326.9058;134.434;70.2927;283.6778;28.224
6/6/2010;19;120.5954;438.6091;42.9654;81.1817;292.4229;26.4523
6/6/2010;20;2.2648;-1.5687;3.5911;91.409;301.7406;24.5718
6/6/2010;21;-1.9445;-0.9987;-0.4022;100.7264;312.133;22.5812
6/6/2010;22;-1.9448;-0.5597;-0.3356;108.4217;324.0108;22.198
6/6/2010;23;-1.7988;-0.8419;-0.5211;114.0444;337.5606;21.0245
6/7/2010;0;-1.7462;-1.3173;-0.4855;117.019;346.5083;19.5073
6/7/2010;1;-1.8089;-1.0567;-0.44;116.9637;8.0008;17.981
6/7/2010;2;-1.7037;-0.9334;-0.4407;113.8862;22.9092;16.2142
6/7/2010;3;-1.5303;-0.4886;-0.3562;108.1792;36.3986;15.349
6/7/2010;4;-1.4041;-0.5513;-0.4297;100.4208;48.215;15.2437
6/7/2010;5;6.4083;8.5788;6.8821;91.0538;58.5565;14.6538
6/7/2010;6;96.9557;108.1869;76.4806;80.8046;67.8379;15.1722
6/7/2010;7;269.7047;358.7617;139.9875;69.892;76.563;18.0725
6/7/2010;8;476.9355;613.0548;150.0677;58.5397;85.3368;21.7262
6/7/2010;9;699.354;843.4777;124.9127;47.0402;95.0349;24.3512
6/7/2010;10;772.2357;579.7513;298.9608;35.7592;107.2962;24.8758
6/7/2010;11;766.6258;336.532;449.065;25.4681;125.9152;25.7432
6/7/2010;12;823.7112;353.9732;471.2283;18.3593;158.5743;26.8737
6/7/2010;13;853.1358;393.9898;462.6557;18.4827;202.6687;28.9247
6/7/2010;14;834.6623;470.4384;399.4722;25.7388;234.8202;30.334
6/7/2010;15;594.5358;291.4416;353.4072;36.0769;253.1623;31.375
6/7/2010;16;449.1333;175.3561;318.8602;47.3688;265.3125;32.2757
6/7/2010;17;338.2455;215.3432;221.0697;58.8639;274.9682;32.2048
6/7/2010;18;151.2935;18.9845;146.0595;70.2018;283.7328;30.3953
6/7/2010;19;85.8255;57.6459;77.3388;81.0887;292.469;29.0645
6/7/2010;20;5.5764;-1.582;6.9217;91.3064;301.777;26.4235
6/7/2010;21;-2.1609;-0.84;-0.624;100.6253;312.1575;24.9738
6/7/2010;22;-1.9902;-1.923;-0.6687;108.3184;324.0192;22.8532
6/7/2010;23;-1.9346;-0.7414;-0.5286;113.9418;337.5479;21.474
6/8/2010;0;-1.7755;-0.9241;-0.4572;116.9214;346.471;20.3327
6/8/2010;1;-1.2888;-1.4488;-0.5666;116.8763;7.9401;16.9377
6/8/2010;2;-0.7162;-0.3866;-0.3054;113.8125;22.8311;15.7567
6/8/2010;3;-0.7025;-0.2925;-0.371;108.1203;36.3104;15.2582
6/8/2010;4;-0.9048;-0.1736;-0.4641;100.3756;48.1217;15.2815
6/8/2010;5;0.5823;1.9564;1.0993;91.0212;58.4601;15.655
6/8/2010;6;14.1773;0.1109;14.9193;80.7803;67.7377;16.2502
6/8/2010;7;49.0764;0.1106;49.6754;69.8741;76.4563;16.2018
6/8/2010;8;59.4911;0.1621;59.6539;58.5254;85.2188;16.0763
6/8/2010;9;33.599;-0.9423;34.0762;47.0261;94.8974;15.4983
6/8/2010;10;49.3715;0.2675;49.3437;35.7393;107.1258;14.9573
6/8/2010;11;184.4592;1.5805;182.2328;25.4311;125.6964;16.2118
6/8/2010;12;727.9565;214.5934;514.4703;18.2879;158.3577;19.485
6/8/2010;13;950.703;580.7699;396.5345;18.3848;202.6237;22.1463
6/8/2010;14;745.4715;425.5189;355.3535;25.6432;234.8845;23.1402
6/8/2010;15;592.3232;377.4363;287.4112;35.9876;253.238;23.1853
6/8/2010;16;592.2612;573.8834;190.46;47.2823;265.3798;23.9865
6/8/2010;17;160.7694;0.4372;161.0742;58.7776;275.0256;22.8398
6/8/2010;18;108.9704;19.9318;100.7783;70.1141;283.7813;21.4758
6/8/2010;19;13.4289;-1.1453;14.2117;80.9991;292.5091;18.6855
6/8/2010;20;0.864;-0.8348;1.668;91.2157;301.808;17.4385
6/8/2010;21;-1.5333;-0.8499;-0.5834;100.5289;312.1769;16.539
6/8/2010;22;-1.1243;0.1762;-0.3859;108.2204;324.0232;16.7858
6/8/2010;23;-1.0138;-1.0562;-0.4153;113.8451;337.5319;15.8343
6/9/2010;0;-1.0175;-0.5017;-0.3881;116.8304;346.4319;15.0335
6/9/2010;1;-1.6091;-1.0039;-0.5842;116.7956;7.8793;14.1955
6/9/2010;2;-1.5393;-0.5767;-0.4386;113.7455;22.7544;13.7117
6/9/2010;3;-1.5755;-0.6501;-0.4676;108.0677;36.2248;13.3707
6/9/2010;4;-1.5016;-0.6167;-0.3249;100.3363;48.0318;13.0815
6/9/2010;5;9.8945;37.2842;8.7157;90.9938;58.3676;12.6793
6/9/2010;6;108.1992;329.2027;51.3651;80.7611;67.642;13.6193
6/9/2010;7;295.806;625.306;79.9411;69.8609;76.3547;16.2683
6/9/2010;8;500.1758;741.6405;115.4679;58.5158;85.1066;17.9525
6/9/2010;9;648.3962;637.3063;217.0563;47.0166;94.7668;19.4598
6/9/2010;10;621.5665;296.7477;372.1448;35.7244;106.9634;20.7125
6/9/2010;11;741.4323;375.4663;388.925;25.4001;125.4858;22.0233
6/9/2010;12;760.6222;415.2672;352.7722;18.2233;158.1429;23.1367
6/9/2010;13;963.3043;744.8197;256.666;18.2928;202.5687;24.8268
6/9/2010;14;942.6168;885.0852;146.03;25.5519;234.937;26.3005
6/9/2010;15;834.4115;844.8738;148.3845;35.9017;253.3039;27.2533
6/9/2010;16;313.8792;190.8458;174.7615;47.1988;265.4388;26.5607
6/9/2010;17;413.9655;456.4683;173.6033;58.6942;275.076;25.7945
6/9/2010;18;281.3913;505.0167;97.232;70.0294;283.8236;25.5648
6/9/2010;19;86.101;231.1449;42.649;80.9131;292.5434;24.0485
6/9/2010;20;2.5149;-0.8763;3.688;91.1209;301.8335;22.0135
6/9/2010;21;-1.901;-0.9506;-0.6302;100.4371;312.1914;21.3852
6/9/2010;22;-1.872;-0.9153;-0.6235;108.1279;324.0229;20.5132
6/9/2010;23;-1.9219;-0.9497;-0.582;113.7545;337.5126;20.087
6/10/2010;0;-2.0074;-0.6274;-0.5146;116.7459;352.3909;20.065
6/10/2010;1;-2.0906;-0.9963;-0.6266;116.7216;7.8183;19.4552
6/10/2010;2;-2.0963;-0.0133;-0.4575;113.685;22.6792;19.6057
6/10/2010;3;-2.1503;-1.4486;-0.5641;108.0213;36.1418;19.113
6/10/2010;4;-2.0649;-1.2117;-0.3542;100.3028;47.9454;17.1338
6/10/2010;5;7.298;46.2242;5.8436;90.9638;58.2793;16.4388
6/10/2010;6;121.2927;490.5935;38.4281;80.7469;67.551;17.3082
6/10/2010;7;269.1188;545.023;91.2927;69.8525;76.2584;18.5198
6/10/2010;8;413.2633;233.5965;282.101;58.5108;85.0004;19.1375
6/10/2010;9;689.6432;676.9033;221.91;47.0118;94.643;20.7668
6/10/2010;10;865.807;930.5073;116.4868;35.7146;106.8091;21.9102
6/10/2010;11;914.5395;838.3443;165.1595;25.3749;125.2837;22.6313
6/10/2010;12;920.0287;761.579;197.3788;18.1655;157.9303;23.4183
6/10/2010;13;1014.3808;912.7322;150.8063;18.2069;202.5039;24.2015
6/10/2010;14;876.0095;657.09;281.4243;25.4649;234.9776;25.378
6/10/2010;15;452.5357;153.0438;326.7692;35.8191;253.3599;25.3612
6/10/2010;16;379.0052;176.1962;257.6585;47.1183;265.4897;25.0227
6/10/2010;17;137.1659;77.0234;89.5198;58.6139;275.1193;24.1942
6/10/2010;18;107.0401;3.7184;105.1414;69.9481;283.8595;20.0437
6/10/2010;19;109.4274;248.1188;71.53;80.8305;292.5719;19.9702
6/10/2010;20;5.9101;4.4792;6.7975;91.0381;301.8536;19.2283
6/10/2010;21;-1.6104;-0.6069;-0.4108;100.3501;312.2009;18.5288
6/10/2010;22;-1.3605;-0.4499;-0.2987;108.0407;324.0184;17.5425
6/10/2010;23;-1.5199;-0.7748;-0.4951;113.6699;337.49;16.9555
6/11/2010;0;-1.7373;-0.9353;-0.385;116.668;352.3483;16.0742
6/11/2010;1;-1.3949;-0.1348;-0.1985;116.6544;7.7573;15.1962
6/11/2010;2;-0.7392;-0.2515;-0.2111;113.6312;22.6055;15.0065
6/11/2010;3;-0.9251;-0.2813;-0.4527;107.9812;36.0616;14.7752
6/11/2010;4;-0.9116;-0.3687;-0.3546;100.2751;47.8626;14.7475
6/11/2010;5;2.3781;6.4448;2.5134;90.9468;58.1952;14.3363
6/11/2010;6;45.9658;2.7132;46.1869;80.7375;67.4647;14.7338
6/11/2010;7;142.7625;56.5576;122.3523;69.8487;76.1673;15.7837
6/11/2010;8;395.7107;322.6532;214.6783;58.5103;84.9003;16.3392
6/11/2010;9;597.4207;444.6879;297.3443;47.0115;94.5264;18.6403
6/11/2010;10;564.3517;170.5379;416.2095;35.7096;106.6632;18.9175
6/11/2010;11;812.5035;284.3391;542.828;25.3554;125.0906;20.1315
6/11/2010;12;772.78;282.3306;494.0267;18.1146;157.7204;20.912
6/11/2010;13;637.4653;225.7611;418.4897;18.1271;202.4294;21.4063
6/11/2010;14;72.453;-1.8393;72.4204;25.3823;235.0063;19.9638
6/11/2010;15;96.0305;-2.5402;93.714;35.7399;253.406;15.0033
6/11/2010;16;197.1527;31.611;173.076;47.041;265.5324;14.8393
6/11/2010;17;39.2907;0.5354;39.6854;58.5366;275.1555;15.7845
6/11/2010;18;59.6395;0.1222;60.2554;69.87;283.8891;15.595
6/11/2010;19;39.9787;-0.5264;40.85;80.7517;292.5946;14.785
6/11/2010;20;-0.6424;-0.7182;0.1061;90.9515;301.8683;13.9267
6/11/2010;21;-0.7315;-0.5816;-0.1223;100.2679;312.2055;12.4692
6/11/2010;22;-0.5272;-0.4753;-0.0991;107.9591;324.0096;11.4585
6/11/2010;23;-0.5524;-0.3824;-0.0868;113.5916;337.4644;10.515
6/12/2010;0;-0.6287;-0.3974;-0.0831;116.5967;352.3039;9.5678
6/12/2010;1;-0.6869;-0.2701;-0.0503;116.594;7.6964;8.755
6/12/2010;2;-0.7097;-0.3997;-0.0703;113.5839;22.5335;8.2423
6/12/2010;3;-0.8265;-0.1662;-0.038;107.9473;35.9842;7.5802
6/12/2010;4;-0.9908;-0.0815;-0.0365;100.2531;47.7835;7.4477
6/12/2010;5;0.8682;-0.0214;1.7888;90.935;58.1154;7.4813
6/12/2010;6;22.7385;-0.0272;22.6251;80.733;67.3832;7.438
6/12/2010;7;36.5825;-0.0052;36.0718;69.8495;76.0817;7.5022
6/12/2010;8;66.6971;0.0798;64.7076;58.5142;84.8063;7.1721
6/12/2010;9;64.9791;0.2215;63.0773;47.0157;94.4169;7.3917
6/12/2010;10;163.1323;1.1722;156.064;35.7095;106.5258;7.8612
6/12/2010;11;265.9715;1.518;255.4143;25.3416;124.9068;8.8512
