DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM22 Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse 8-48 Vent [W/m^2]
12/6/2009,5,-0.3700,-0.1993,-0.1502
12/6/2009,6,-0.5916,-0.0585,-0.2261
12/6/2009,7,-0.5622,-0.5791,0.0098
12/6/2009,8,22.4134,-0.0927,22.8712
12/6/2009,9,131.7119,2.2257,131.0813
12/6/2009,10,233.9087,15.2466,227.3778
12/6/2009,11,353.3693,58.5000,323.7727
12/6/2009,12,389.6905,84.0089,345.4503
12/6/2009,13,333.9115,3.4466,331.3240
12/6/2009,14,293.3625,3.6982,292.3838
12/6/2009,15,222.3592,0.9699,223.1377
12/6/2009,16,67.1657,-0.1465,67.5141
12/6/2009,17,10.9166,-0.1879,11.3417
12/6/2009,18,-0.5791,-0.2385,-0.0511
12/6/2009,19,-0.5602,-0.2686,-0.0141
12/6/2009,20,-0.5790,-0.2862,0.0684
12/6/2009,21,-0.6268,-0.2224,0.0567
12/6/2009,22,-0.7129,-0.2713,0.0355
12/6/2009,23,-0.5824,-0.2558,0.0778
12/7/2009,0,-0.6063,-0.2822,0.0558
12/7/2009,1,-0.6132,-0.3005,0.0924
12/7/2009,2,-0.6007,-0.1730,0.0669
12/7/2009,3,-0.5832,-0.1972,-0.0238
12/7/2009,4,-0.5019,-0.3035,0.0678
12/7/2009,5,-0.5089,-0.1800,0.0393
12/7/2009,6,-0.4292,-0.1986,0.0216
12/7/2009,7,-0.3875,-0.2600,0.0849
12/7/2009,8,23.9500,-0.2138,24.4409
12/7/2009,9,109.7695,5.3148,107.0988
12/7/2009,10,176.3493,1.9652,175.8948
12/7/2009,11,242.9178,1.7966,244.4948
12/7/2009,12,366.9737,33.0834,347.9193
12/7/2009,13,460.0198,326.0172,306.5603
12/7/2009,14,362.7567,359.6505,210.8660
12/7/2009,15,246.5225,68.0150,226.5477
12/7/2009,16,75.6962,-0.0866,76.2184
12/7/2009,17,8.4227,-0.2219,9.0004
12/7/2009,18,-0.5139,0.0588,-0.2455
12/7/2009,19,-0.4548,-0.1052,-0.3363
12/7/2009,20,-0.4194,-0.0341,-0.3196
12/7/2009,21,-0.4262,-0.4878,-0.3432
12/7/2009,22,-0.3702,-0.3658,-0.2764
12/7/2009,23,-0.3583,-0.2901,-0.0011
12/8/2009,0,-0.3662,-0.2365,0.0565
12/8/2009,1,-0.3625,-0.2209,0.0238
12/8/2009,2,-0.3763,-0.1177,-0.0301
12/8/2009,3,-0.4372,-0.1860,-0.0502
12/8/2009,4,-0.4399,-0.2800,0.0488
12/8/2009,5,-0.4301,-0.2433,0.0537
12/8/2009,6,-0.5091,-0.1700,0.0775
12/8/2009,7,-0.3143,-0.0534,0.1126
12/8/2009,8,16.4342,-0.1878,16.8412
12/8/2009,9,86.0340,0.1707,86.5001
12/8/2009,10,149.5260,0.2281,149.7242
12/8/2009,11,253.1187,13.2937,245.5818
12/8/2009,12,324.1140,55.2615,295.4792
12/8/2009,13,306.9430,68.7021,273.5605
12/8/2009,14,372.6737,100.6997,329.7722
12/8/2009,15,225.6445,47.8779,211.0523
12/8/2009,16,74.0523,5.8022,73.5496
12/8/2009,17,9.6415,-0.3158,10.4158
12/8/2009,18,-0.8817,-0.3892,-0.0536
12/8/2009,19,-1.0701,-0.3308,-0.1483
12/8/2009,20,-0.9859,-0.2315,-0.3859
12/8/2009,21,-0.7123,0.1283,-0.2167
12/8/2009,22,-0.7132,-0.4343,-0.2591
12/8/2009,23,-0.7775,-0.3476,-0.3804
12/9/2009,0,-1.0627,-0.6910,-0.5855
12/9/2009,1,-1.0719,-0.6789,-0.5863
12/9/2009,2,-1.0762,-0.5282,-0.3848
12/9/2009,3,-1.1656,-0.5281,-0.0404
12/9/2009,4,-1.1852,-0.5375,-0.2676
12/9/2009,5,-1.0975,-0.5318,-0.2922
12/9/2009,6,-1.1058,-0.5094,-0.3775
12/9/2009,7,-0.8504,-0.2177,0.1338
12/9/2009,8,48.4153,278.2121,21.5340
12/9/2009,9,206.1312,684.2547,57.3014
12/9/2009,10,354.3962,857.3397,76.9154
12/9/2009,11,468.2992,928.6132,88.1353
12/9/2009,12,522.5502,952.0978,91.4706
12/9/2009,13,515.9705,342.2108,315.1724
12/9/2009,14,448.4607,1.1293,446.9558
12/9/2009,15,273.1557,222.8861,210.9286
12/9/2009,16,73.3944,125.5353,50.0062
12/9/2009,17,7.9014,-0.5185,8.6923
12/9/2009,18,-1.1603,-0.4441,-0.3333
12/9/2009,19,-1.0865,-0.5693,-0.3405
12/9/2009,20,-1.1618,-0.5304,-0.4465
12/9/2009,21,-1.1704,-0.5815,-0.3784
12/9/2009,22,-1.2822,0.1261,-0.0343
12/9/2009,23,-1.4095,-0.2757,-0.1372
12/10/2009,0,-1.4844,-0.1679,-0.2116
12/10/2009,1,-1.4333,-0.8542,-0.6413
12/10/2009,2,-1.4208,-0.3907,-0.1842
12/10/2009,3,-1.4301,-0.0831,-0.1559
12/10/2009,4,-1.4840,-0.4046,-0.2068
12/10/2009,5,-1.6579,-0.2923,-0.0595
12/10/2009,6,-1.5244,-0.3901,-0.1289
12/10/2009,7,-1.3002,-0.4489,-0.0474
12/10/2009,8,42.5514,342.7602,17.3051
12/10/2009,9,197.4092,785.9980,33.3016
12/10/2009,10,356.3512,925.3008,55.7310
12/10/2009,11,467.6380,983.3737,64.9910
12/10/2009,12,521.3075,1001.9073,57.4177
12/10/2009,13,513.9528,992.6917,51.3092
12/10/2009,14,443.0125,958.7400,41.0943
12/10/2009,15,316.7927,864.9493,32.4618
12/10/2009,16,152.7638,652.5302,15.5417
12/10/2009,17,13.1491,53.4425,1.1794
12/10/2009,18,-1.4356,-0.5072,-0.3451
12/10/2009,19,-1.3638,-0.9306,-0.6440
12/10/2009,20,-1.3885,-0.4919,-0.4060
12/10/2009,21,-1.3809,-0.6494,-0.5736
12/10/2009,22,-1.2668,-0.1439,-0.1795
12/10/2009,23,-1.4530,-0.3901,-0.1822
12/11/2009,0,-1.4805,-0.4352,-0.3441
12/11/2009,1,-1.5353,-0.3134,-0.3027
12/11/2009,2,-1.4620,-0.6116,-0.3381
12/11/2009,3,-1.5337,-0.0988,-0.1193
12/11/2009,4,-1.5785,-0.3395,-0.2543
12/11/2009,5,-1.5946,-0.6802,-0.4259
12/11/2009,6,-1.5187,-0.2137,-0.2408
12/11/2009,7,-1.3304,-0.4889,-0.0962
12/11/2009,8,42.1522,342.6301,17.3840
12/11/2009,9,202.9297,807.2500,45.2237
12/11/2009,10,363.0690,947.0625,60.1648
12/11/2009,11,470.6265,999.6323,63.9652
12/11/2009,12,524.6002,1003.2652,73.4699
12/11/2009,13,521.4700,990.2882,77.9775
12/11/2009,14,451.0772,958.2252,71.0149
12/11/2009,15,316.3265,843.7527,59.7353
12/11/2009,16,155.9177,666.8597,39.0144
12/11/2009,17,13.6703,56.5348,9.4902
12/11/2009,18,-1.5173,-0.4524,-0.3995
12/11/2009,19,-1.4714,-0.3787,-0.3588
12/11/2009,20,-1.4709,-0.2661,-0.3540
12/11/2009,21,-1.4658,-0.3061,-0.3563
12/11/2009,22,-1.4476,-0.3538,-0.3443
12/11/2009,23,-1.4443,-0.2476,-0.3541
12/12/2009,0,-1.4874,-0.2083,-0.2904
12/12/2009,1,-1.4301,-0.4500,-0.4387
12/12/2009,2,-1.4192,-0.3416,-0.3961
12/12/2009,3,-1.4324,-0.2539,-0.3069
12/12/2009,4,-1.4238,-0.4388,-0.4154
12/12/2009,5,-1.4407,-0.2957,-0.2415
12/12/2009,6,-1.4657,-0.5112,-0.4474
12/12/2009,7,-1.4143,-0.1716,-0.1295
12/12/2009,8,27.2036,39.0418,24.3572
12/12/2009,9,147.4743,405.1264,58.0686
12/12/2009,10,327.8240,807.9463,68.9165
12/12/2009,11,456.3513,933.5742,75.8129
12/12/2009,12,507.1023,950.8635,80.8603
12/12/2009,13,533.7032,891.2622,134.7692
12/12/2009,14,505.6868,910.3760,144.5883
12/12/2009,15,420.2882,781.9069,179.7077
12/12/2009,16,186.9250,650.9013,73.0924
12/12/2009,17,16.1507,55.8892,12.2879
12/12/2009,18,-1.8214,-0.4706,-0.3913
12/12/2009,19,-1.9035,-0.7054,-0.4966
12/12/2009,20,-1.6960,-0.6659,-0.6602
12/12/2009,21,-1.8407,-0.2694,-0.2943
12/12/2009,22,-1.7954,-0.5063,-0.4630
12/12/2009,23,-1.7567,-0.6150,-0.5414
12/13/2009,0,-1.8295,-0.3093,-0.3143
12/13/2009,1,-1.8320,-0.2253,-0.2162
12/13/2009,2,-1.8693,-0.5409,-0.4225
12/13/2009,3,-1.8243,-0.5376,-0.4586
12/13/2009,4,-1.7699,-0.6298,-0.5260
12/13/2009,5,-1.5695,-0.0232,-0.2049
12/13/2009,6,-1.5673,-0.3051,-0.1894
12/13/2009,7,-1.4060,-0.3994,-0.0630
12/13/2009,8,18.2877,10.4276,18.5113
12/13/2009,9,88.3730,27.7667,82.2063
12/13/2009,10,247.9222,430.3782,113.2189
12/13/2009,11,437.3777,509.2144,226.7895
12/13/2009,12,282.8473,167.8855,208.0238
12/13/2009,13,450.5617,551.3766,202.2325
12/13/2009,14,264.7408,226.6820,169.6315
12/13/2009,15,153.0056,73.3980,129.9930
12/13/2009,16,80.6057,22.6334,76.3039
12/13/2009,17,8.5539,-0.4144,9.6634
12/13/2009,18,-1.5606,-0.5041,-0.2936
12/13/2009,19,-0.9514,-0.2330,-0.2700
12/13/2009,20,-1.5955,-0.1782,-0.1429
12/13/2009,21,-1.4578,-0.3051,-0.3239
12/13/2009,22,-1.7263,-0.4828,-0.4385
12/13/2009,23,-1.6357,-0.2842,-0.3152
12/14/2009,0,-1.7727,-0.3908,-0.3649
12/14/2009,1,-1.5843,-0.3902,-0.3503
12/14/2009,2,-1.4932,-0.5614,-0.5183
12/14/2009,3,-1.7313,-0.6280,-0.5675
12/14/2009,4,-1.6258,-0.6545,-0.5027
12/14/2009,5,-1.6834,-0.3940,-0.3742
12/14/2009,6,-1.6929,-0.4683,-0.3876
12/14/2009,7,-1.5494,-0.3727,-0.2673
12/14/2009,8,34.6165,285.7246,14.8697
12/14/2009,9,177.8528,724.7697,40.2284
12/14/2009,10,340.2345,869.9970,64.6904
12/14/2009,11,457.0238,924.3743,82.5856
12/14/2009,12,516.9445,946.9832,92.2820
12/14/2009,13,438.5262,691.6308,127.4774
12/14/2009,14,386.6373,759.5382,80.4285
12/14/2009,15,282.2185,724.0259,60.4549
12/14/2009,16,92.0767,257.6062,42.6853
12/14/2009,17,16.4168,61.6878,12.1744
12/14/2009,18,-1.6106,-0.5475,-0.2912
12/14/2009,19,-1.5156,-0.4610,-0.3715
12/14/2009,20,-1.5773,-0.4840,-0.3651
12/14/2009,21,-1.7444,-0.1898,-0.2173
12/14/2009,22,-1.6414,-0.6860,-0.5222
12/14/2009,23,-1.6778,-0.2654,-0.2978
12/15/2009,0,-1.7011,-0.5988,-0.2773
12/15/2009,1,-1.6585,-0.5186,-0.4219
12/15/2009,2,-1.6555,-0.4277,-0.3477
12/15/2009,3,-1.7965,-0.5096,-0.3299
12/15/2009,4,-1.7395,-0.5300,-0.3796
12/15/2009,5,-1.7380,-0.3547,-0.3026
12/15/2009,6,-1.5740,-0.5491,-0.4523
12/15/2009,7,-1.4500,-0.3131,-0.1830
12/15/2009,8,34.8548,281.1509,16.0213
12/15/2009,9,179.5064,749.2258,38.5430
12/15/2009,10,334.0300,894.0088,30.1106
12/15/2009,11,460.3327,920.8563,83.6132
12/15/2009,12,518.4320,921.9160,102.3160
12/15/2009,13,407.5620,658.7103,105.0460
12/15/2009,14,341.0090,583.3207,98.6406
12/15/2009,15,191.1977,232.3494,116.5298
12/15/2009,16,189.4535,513.0217,98.1451
12/15/2009,17,32.5283,48.9933,28.5468
12/15/2009,18,-1.5612,-0.6841,-0.4721
12/15/2009,19,-1.5796,-0.3547,-0.4477
12/15/2009,20,-1.5789,-0.3919,-0.3439
12/15/2009,21,-1.4908,-0.1480,-0.3119
12/15/2009,22,-1.4691,-0.2471,-0.2961
12/15/2009,23,-1.6153,-0.1691,-0.2152
12/16/2009,0,-1.3440,-0.1782,-0.3621
12/16/2009,1,-1.4313,-0.3865,-0.3848
12/16/2009,2,-1.2940,-0.2587,-0.3531
12/16/2009,3,-1.2882,-0.6147,-0.6363
12/16/2009,4,-1.2807,-0.3992,-0.4868
12/16/2009,5,-1.3840,-0.3241,-0.4032
12/16/2009,6,-1.4020,-0.0415,-0.2665
12/16/2009,7,-1.3255,-0.2489,-0.2624
12/16/2009,8,4.4210,-0.2261,5.0972
12/16/2009,9,40.3911,0.0894,41.2817
12/16/2009,10,88.5255,0.0356,89.1782
12/16/2009,11,75.3171,0.1707,76.4556
12/16/2009,12,199.4733,33.4508,182.7703
12/16/2009,13,221.6640,16.0513,214.3737
12/16/2009,14,267.1550,192.0332,194.8207
12/16/2009,15,289.9635,352.4371,176.7957
12/16/2009,16,169.7770,251.5251,119.0826
12/16/2009,17,24.9974,1.8950,25.5606
12/16/2009,18,-1.5881,-0.4466,-0.4258
12/16/2009,19,-1.4548,-0.3898,-0.4219
12/16/2009,20,-1.4857,-0.5532,-0.5173
12/16/2009,21,-1.4271,-0.4707,-0.5017
12/16/2009,22,-1.4372,-0.5433,-0.4953
12/16/2009,23,-1.6383,-0.4661,-0.3957
12/17/2009,0,-1.7682,-0.7235,-0.6641
12/17/2009,1,-1.6334,-0.5577,-0.5168
12/17/2009,2,-1.5975,-0.4002,-0.4432
12/17/2009,3,-1.4266,-0.3327,-0.4154
12/17/2009,4,-1.2410,-0.1292,-0.3516
12/17/2009,5,-1.1302,-0.3261,-0.3889
12/17/2009,6,-1.2233,-0.1979,-0.3496
12/17/2009,7,-1.2083,-0.1477,-0.2946
12/17/2009,8,11.4201,2.1418,12.0306
12/17/2009,9,185.1017,441.9161,93.2695
12/17/2009,10,204.2922,221.1593,140.0595
12/17/2009,11,342.8393,329.4022,209.9590
12/17/2009,12,477.9782,676.5582,172.5727
12/17/2009,13,501.0757,923.7295,89.5834
12/17/2009,14,419.0332,878.0440,70.6433
12/17/2009,15,302.3838,791.4718,61.9730
12/17/2009,16,138.9209,508.6187,42.1760
12/17/2009,17,10.1116,23.3319,9.5233
12/17/2009,18,-1.6118,-0.3585,-0.3463
12/17/2009,19,-1.6479,-0.3681,-0.2939
12/17/2009,20,-1.6727,-0.3418,-0.3731
12/17/2009,21,-1.6313,-0.3605,-0.2189
12/17/2009,22,-1.3064,-0.1279,-0.1566
12/17/2009,23,-1.1438,-0.2164,-0.1806
12/18/2009,0,-1.1777,-0.3965,-0.3859
12/18/2009,1,-1.4092,-0.4255,-0.2649
12/18/2009,2,-1.4352,-0.5810,-0.2175
12/18/2009,3,-1.5403,-0.6076,-0.4940
12/18/2009,4,-1.4895,-0.5888,-0.4268
12/18/2009,5,-1.4356,-0.5847,-0.5421
12/18/2009,6,-1.4267,-0.5508,-0.5505
12/18/2009,7,-1.3773,-0.4262,-0.3658
12/18/2009,8,29.6710,206.2299,15.3392
12/18/2009,9,144.8519,477.4733,53.3979
12/18/2009,10,303.1147,702.9897,82.7557
12/18/2009,11,392.7188,711.9332,104.6527
12/18/2009,12,449.9422,708.7575,128.2405
12/18/2009,13,397.3670,569.9307,138.1770
12/18/2009,14,398.7253,726.2443,106.0439
12/18/2009,15,292.8001,607.1491,102.5360
12/18/2009,16,92.4027,104.9050,71.2890
12/18/2009,17,11.0912,34.1365,8.8509
12/18/2009,18,-1.4320,-0.4824,-0.5344
12/18/2009,19,-1.2014,-0.2681,-0.4112
12/18/2009,20,-1.3182,-0.7296,-0.5920
12/18/2009,21,-1.4285,-0.5044,-0.5189
12/18/2009,22,-1.4267,-0.5200,-0.4833
12/18/2009,23,-1.4351,-0.4468,-0.4450
12/19/2009,0,-1.4267,-0.3940,-0.4015
12/19/2009,1,-1.4271,-0.4349,-0.3923
12/19/2009,2,-1.4337,-0.4091,-0.3530
12/19/2009,3,-1.4823,-0.4500,-0.3734
12/19/2009,4,-1.6235,-0.4177,-0.3503
12/19/2009,5,-1.5768,-0.5091,-0.3148
12/19/2009,6,-1.4563,-0.3070,-0.3320
12/19/2009,7,-1.3914,-0.2134,-0.2096
12/19/2009,8,29.3198,237.1101,14.4063
12/19/2009,9,171.9316,739.3468,37.2693
12/19/2009,10,323.0688,859.6975,57.2097
12/19/2009,11,424.8200,799.5357,100.9467
12/19/2009,12,486.0970,861.9553,97.0837
12/19/2009,13,494.5972,963.0973,65.6939
12/19/2009,14,390.9133,608.5112,142.0824
12/19/2009,15,302.8823,770.4087,67.5232
12/19/2009,16,163.0692,585.8603,53.9113
12/19/2009,17,16.3858,42.2161,13.4942
12/19/2009,18,-1.8210,-0.4504,-0.3947
12/19/2009,19,-1.5655,-0.9311,-0.3950
12/19/2009,20,-1.3515,-0.3873,-0.4821
12/19/2009,21,-1.3615,-0.3803,-0.4436
12/19/2009,22,-1.1516,-0.4107,-0.4295
12/19/2009,23,-1.1045,-0.1665,-0.3212
12/20/2009,0,-1.4029,-0.2026,-0.2934
12/20/2009,1,-1.4764,-0.4325,-0.4380
12/20/2009,2,-1.7427,0.0823,-0.1677
12/20/2009,3,-1.7736,-0.5120,-0.2222
12/20/2009,4,-1.5067,-0.8522,-0.5045
12/20/2009,5,-1.4691,-0.5555,-0.5264
12/20/2009,6,-1.4693,-0.5068,-0.4729
12/20/2009,7,-1.4217,-0.3422,-0.2463
12/20/2009,8,27.1240,229.1674,12.3117
12/20/2009,9,161.0446,704.9483,33.6900
12/20/2009,10,310.0622,867.0437,43.9939
12/20/2009,11,422.1342,934.2792,48.9407
12/20/2009,12,478.0975,956.5625,52.3120
12/20/2009,13,477.8938,953.8397,54.5005
12/20/2009,14,418.8455,921.5102,52.5339
12/20/2009,15,302.1545,820.5158,50.0282
12/20/2009,16,144.3721,474.2415,50.4261
12/20/2009,17,12.8755,27.9691,10.9839
12/20/2009,18,-1.7184,-0.7530,-0.6299
12/20/2009,19,-1.4954,-0.4150,-0.4768
12/20/2009,20,-1.4263,-0.3557,-0.3028
12/20/2009,21,-1.4266,-0.3683,-0.3970
12/20/2009,22,-1.4263,-0.3978,-0.3871
12/20/2009,23,-1.2955,-0.4080,-0.4186
12/21/2009,0,-1.2011,-0.4539,-0.6009
12/21/2009,1,-1.1944,-0.1299,-0.2547
12/21/2009,2,-1.2253,-0.1954,-0.3835
12/21/2009,3,-1.2170,-0.2867,-0.4460
12/21/2009,4,-1.2892,-0.3109,-0.3934
12/21/2009,5,-1.4231,-0.3980,-0.4955
12/21/2009,6,-1.6592,-0.5515,-0.4625
12/21/2009,7,-1.7473,-0.5634,-0.3764
12/21/2009,8,25.8184,211.5886,11.5816
12/21/2009,9,159.0093,535.4939,69.8190
12/21/2009,10,285.5432,524.8553,111.8256
12/21/2009,11,441.6578,876.2008,88.9855
12/21/2009,12,362.9765,361.2824,195.3462
12/21/2009,13,324.4570,203.5181,226.2528
12/21/2009,14,371.0103,375.7690,217.8005
12/21/2009,15,350.0905,817.6180,99.4458
12/21/2009,16,166.8383,518.1522,64.5804
12/21/2009,17,22.2958,56.3360,17.8591
12/21/2009,18,-1.8458,-0.6566,-0.5671
12/21/2009,19,-1.7657,-0.4239,-0.4690
12/21/2009,20,-1.7706,-0.7665,-0.6146
12/21/2009,21,-1.5703,-0.3129,-0.4316
12/21/2009,22,-1.4266,-0.4173,-0.4358
12/21/2009,23,-1.4138,-0.4558,-0.4954
12/22/2009,0,-1.4070,-0.2873,-0.4095
12/22/2009,1,-1.2348,-0.4145,-0.5123
12/22/2009,2,-1.2012,-0.3236,-0.4212
12/22/2009,3,-1.1724,-0.4115,-0.4329
12/22/2009,4,-1.2494,-0.3766,-0.2992
12/22/2009,5,-1.1598,-0.4060,-0.4930
12/22/2009,6,-1.2111,-0.4726,-0.5954
12/22/2009,7,-1.0700,-0.2585,-0.2536
12/22/2009,8,10.8994,-0.1553,11.6924
12/22/2009,9,71.0490,0.7566,71.1026
12/22/2009,10,111.2253,0.2252,110.9608
12/22/2009,11,176.8653,4.1148,174.4813
12/22/2009,12,216.7163,3.5873,214.3655
12/22/2009,13,185.5478,0.9162,184.8937
12/22/2009,14,198.0213,8.1831,194.3797
12/22/2009,15,106.1961,0.0997,106.2611
12/22/2009,16,36.2923,-0.1302,36.7995
12/22/2009,17,3.3884,-0.1959,3.9671
12/22/2009,18,-0.7151,-0.2061,-0.1045
12/22/2009,19,-0.7133,-0.1540,-0.1348
12/22/2009,20,-0.7133,-0.2681,-0.1373
12/22/2009,21,-0.6536,-0.1681,-0.1967
12/22/2009,22,-0.4695,-0.1882,-0.1264
12/22/2009,23,-0.3724,-0.2320,-0.0508
12/23/2009,0,-0.3567,-0.2638,-0.0805
12/23/2009,1,-0.3589,-0.2808,-0.1218
12/23/2009,2,-0.3567,-0.2801,-0.0804
12/23/2009,3,-0.3571,-0.1213,-0.0759
12/23/2009,4,-0.3571,-0.2594,-0.0920
12/23/2009,5,-0.4796,-0.2542,-0.1260
12/23/2009,6,-0.5884,-0.2177,-0.1142
12/23/2009,7,-0.5939,-0.1158,-0.1821
12/23/2009,8,9.2694,-0.0538,9.4930
12/23/2009,9,80.4098,0.2635,80.1392
12/23/2009,10,140.8450,0.6415,140.2760
12/23/2009,11,201.8025,0.5864,201.0292
12/23/2009,12,263.2003,3.9124,260.6262
12/23/2009,13,293.8380,11.4791,286.5963
12/23/2009,14,220.8602,0.9920,219.6163
12/23/2009,15,122.0878,0.2176,121.7079
12/23/2009,16,57.3518,-0.0995,57.2652
12/23/2009,17,9.8002,-0.3584,9.9847
12/23/2009,18,-0.4377,-0.2689,-0.1100
12/23/2009,19,-0.4305,-0.3635,-0.1892
12/23/2009,20,-0.3675,-0.3092,-0.1895
12/23/2009,21,-0.3735,-0.1995,-0.1137
12/23/2009,22,-0.4118,-0.0742,-0.2145
12/23/2009,23,-0.6120,-0.2869,-0.1819
12/24/2009,0,-1.0320,-0.0156,-0.6185
12/24/2009,1,-1.0553,-0.5469,-0.5113
12/24/2009,2,-0.9577,-0.6596,-0.4465
12/24/2009,3,-0.7218,0.1724,-0.3764
12/24/2009,4,-0.9253,-0.6634,-0.5463
12/24/2009,5,-1.1167,-0.6256,-0.4059
12/24/2009,6,-1.4267,-0.4473,-0.6761
12/24/2009,7,-1.3933,-0.1976,-0.4633
12/24/2009,8,32.0701,156.6109,13.2188
12/24/2009,9,208.7808,678.7847,46.3744
12/24/2009,10,371.1200,861.7593,66.4532
12/24/2009,11,457.6240,938.1447,76.6804
12/24/2009,12,511.7703,970.2022,80.7746
12/24/2009,13,514.8487,984.0892,76.3512
12/24/2009,14,452.9692,962.8350,68.3737
12/24/2009,15,335.0650,901.0790,56.8414
12/24/2009,16,177.1117,749.9942,40.1252
12/24/2009,17,21.5788,114.3286,12.1399
12/24/2009,18,-1.3631,-0.2803,-0.1812
12/24/2009,19,-1.4331,-0.2860,-0.2202
12/24/2009,20,-1.4267,-0.3102,-0.2334
12/24/2009,21,-1.4268,-0.2652,-0.1690
12/24/2009,22,-1.4296,-0.4053,-0.1239
12/24/2009,23,-1.4211,-0.3686,-0.0913
12/25/2009,0,-1.1199,-0.2813,-0.1480
12/25/2009,1,-1.3459,-0.3663,-0.0454
12/25/2009,2,-1.4270,-0.3926,-0.0615
12/25/2009,3,-1.4618,-0.4588,-0.0380
12/25/2009,4,-1.4422,-0.3571,-0.0440
12/25/2009,5,-1.4169,-0.3513,-0.0483
12/25/2009,6,-1.2913,-0.2115,-0.0914
12/25/2009,7,-1.0590,-0.2253,-0.0895
12/25/2009,8,12.7639,-0.1470,13.5485
12/25/2009,9,80.9896,5.8139,80.3371
12/25/2009,10,186.8612,23.9860,179.8737
12/25/2009,11,302.7968,54.0251,280.1308
12/25/2009,12,327.1765,34.2869,310.8795
12/25/2009,13,309.7477,24.4384,297.5298
12/25/2009,14,228.0677,22.3247,218.5410
12/25/2009,15,120.7118,5.2239,119.3419
12/25/2009,16,64.9477,0.0670,65.6058
12/25/2009,17,8.4558,-0.2695,9.1792
12/25/2009,18,-0.7086,-0.1150,-0.0308
12/25/2009,19,-0.7133,-0.1175,-0.0775
12/25/2009,20,-0.7134,-0.1664,-0.0485
12/25/2009,21,-0.7134,-0.0997,-0.0419
12/25/2009,22,-0.7133,-0.0650,-0.0082
12/25/2009,23,-0.7133,-0.1014,-0.0289
12/26/2009,0,-0.8148,-0.1421,-0.0297
12/26/2009,1,-1.1124,-0.4888,-0.3929
12/26/2009,2,-0.9085,-0.3973,-0.4358
12/26/2009,3,-0.9974,-0.4014,-0.3227
12/26/2009,4,-1.1391,-0.3279,-0.1225
12/26/2009,5,-1.0488,-0.2019,-0.0433
12/26/2009,6,-0.7672,-0.0878,-0.1290
12/26/2009,7,-0.6600,-0.1261,-0.0240
12/26/2009,8,10.5986,-0.0702,10.6962
12/26/2009,9,58.4126,0.3012,58.5879
12/26/2009,10,165.0875,4.7546,163.3876
12/26/2009,11,238.5378,14.1887,233.0878
12/26/2009,12,394.4765,378.6643,221.2276
12/26/2009,13,488.9947,851.2815,105.6928
12/26/2009,14,425.9493,834.4120,88.1602
12/26/2009,15,319.0360,780.9222,75.1250
12/26/2009,16,202.9181,559.3489,93.3953
12/26/2009,17,28.9966,57.1421,23.3444
12/26/2009,18,-0.6992,-0.6089,-0.2526
12/26/2009,19,-0.7116,-0.4898,-0.2521
12/26/2009,20,-0.7134,-0.2688,-0.3252
12/26/2009,21,-0.7106,-0.4464,-0.4082
12/26/2009,22,-0.6936,-0.5183,-0.3104
12/26/2009,23,-0.6762,-0.4653,-0.1296
12/27/2009,0,-0.6701,-0.4606,-0.1666
12/27/2009,1,-0.7134,-0.3067,-0.3021
12/27/2009,2,-0.7134,-0.2727,-0.3020
12/27/2009,3,-0.7244,-0.3897,-0.4571
12/27/2009,4,-0.9480,-0.4992,-0.3332
12/27/2009,5,-1.4154,-0.5892,-0.2383
12/27/2009,6,-1.4237,-0.6335,-0.5661
12/27/2009,7,-1.3554,-0.5586,-0.5377
12/27/2009,8,24.9888,214.2751,12.3549
12/27/2009,9,159.8714,701.2875,37.6278
12/27/2009,10,316.4652,865.4437,53.9110
12/27/2009,11,435.8133,936.1470,63.5700
12/27/2009,12,498.2387,961.5430,68.9418
12/27/2009,13,496.6358,945.6275,73.7291
12/27/2009,14,435.8810,905.2938,71.1518
12/27/2009,15,322.5440,808.8258,67.8612
12/27/2009,16,162.1324,610.2068,46.1207
12/27/2009,17,22.1905,94.5661,14.0266
12/27/2009,18,-1.3831,-0.8041,-0.5340
12/27/2009,19,-1.4161,-0.6269,-0.4923
12/27/2009,20,-1.4237,-0.5179,-0.3710
12/27/2009,21,-1.4132,-0.6664,-0.5067
12/27/2009,22,-1.4023,-0.6290,-0.5274
12/27/2009,23,-1.3726,-0.3444,-0.2388
12/28/2009,0,-1.3792,-0.3304,-0.3135
12/28/2009,1,-1.4034,-0.3045,-0.3851
12/28/2009,2,-1.4130,-0.5662,-0.1527
12/28/2009,3,-1.3991,-0.3408,-0.3123
12/28/2009,4,-1.3824,-0.2500,-0.3047
12/28/2009,5,-1.4264,-0.3742,-0.3177
12/28/2009,6,-1.3970,-0.3894,-0.4637
12/28/2009,7,-1.3937,-0.4986,-0.4814
12/28/2009,8,25.2915,213.8773,12.9530
12/28/2009,9,161.9411,706.9375,39.3506
12/28/2009,10,320.2027,880.2295,54.7753
12/28/2009,11,440.2457,946.8998,63.8233
12/28/2009,12,504.2087,977.5142,68.0571
12/28/2009,13,493.8203,913.6902,82.0237
12/28/2009,14,454.4228,947.8705,71.5433
12/28/2009,15,335.9467,891.9777,55.8270
12/28/2009,16,175.2510,713.3265,39.4974
12/28/2009,17,21.0637,100.3052,11.9219
