DATE (MM/DD/YYYY),HOUR-MST,Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Tower Dry Bulb Temp [deg C]
3/2/2011,14,50.2821,205.3282,11.6205
3/2/2011,15,56.6624,222.0966,12.1837
3/2/2011,16,65.3371,235.9646,14.6933
3/2/2011,17,75.4449,247.5806,14.2535
3/2/2011,18,86.3153,257.7956,11.8627
3/2/2011,19,97.8805,267.4072,10.5660
3/2/2011,20,109.3688,277.1918,9.9867
3/2/2011,21,120.5872,288.0513,9.7770
3/2/2011,22,131.0361,301.2302,9.6483
3/2/2011,23,139.8665,318.4689,8.9907
3/3/2011,0,145.6477,341.2799,8.2427
3/3/2011,1,146.7127,80.0051,8.4524
3/3/2011,2,142.6577,32.8885,9.0265
3/3/2011,3,134.8435,52.2738,9.4567
3/3/2011,4,124.9072,66.8478,9.6382
3/3/2011,5,113.9128,78.4534,9.2628
3/3/2011,6,102.4692,88.5334,8.2125
3/3/2011,7,90.8509,98.0989,6.6170
3/3/2011,8,79.6665,107.9549,9.2020
3/3/2011,9,69.1341,118.8807,12.4622
3/3/2011,10,59.7367,131.7233,13.9327
3/3/2011,11,52.2457,147.2944,14.5543
3/3/2011,12,47.6428,165.8204,14.3917
3/3/2011,13,46.8105,186.0692,15.1557
3/3/2011,14,49.9386,205.5560,11.8772
3/3/2011,15,56.3623,222.3875,13.1850
3/3/2011,16,65.0768,236.2791,12.1737
3/3/2011,17,75.2150,247.9017,11.1617
3/3/2011,18,86.1030,258.1205,10.0252
3/3/2011,19,97.6769,267.7401,7.9113
3/3/2011,20,109.1624,277.5393,5.7140
3/3/2011,21,120.3648,288.4197,6.3073
3/3/2011,22,130.7821,301.6169,4.8655
3/3/2011,23,139.5636,318.8396,3.8485
3/4/2011,0,145.2901,341.5328,3.0811
3/4/2011,1,146.3274,80.0250,2.8271
3/4/2011,2,142.2882,32.7049,2.2024
3/4/2011,3,134.5077,52.0032,2.2522
3/4/2011,4,124.5996,66.5605,2.0308
3/4/2011,5,113.6221,78.1725,2.1890
3/4/2011,6,102.1848,88.2630,2.5919
3/4/2011,7,90.5641,97.8379,1.7420
3/4/2011,8,79.3699,107.7031,1.4009
3/4/2011,9,68.8164,118.6431,3.2120
3/4/2011,10,59.3930,131.5160,4.2602
3/4/2011,11,51.8752,147.1522,5.2355
3/4/2011,12,47.2564,165.7927,6.1398
3/4/2011,13,46.4328,186.1850,6.1811
3/4/2011,14,49.5948,205.7892,5.8502
3/4/2011,15,56.0625,222.6835,6.5831
3/4/2011,16,64.8171,236.5978,6.6749
3/4/2011,17,74.9858,248.2261,5.2728
3/4/2011,18,85.8912,258.4481,3.6581
3/4/2011,19,97.4737,268.0750,2.2402
3/4/2011,20,108.9558,277.8885,1.4763
3/4/2011,21,120.1418,288.7892,1.1758
3/4/2011,22,130.5269,302.0040,1.5829
3/4/2011,23,139.2592,319.2094,1.6888
3/5/2011,0,144.9310,341.7853,1.6950
3/5/2011,1,145.9405,80.0476,-0.9298
3/5/2011,2,141.9163,32.5262,-1.2252
3/5/2011,3,134.1689,51.7367,-0.7445
3/5/2011,4,124.2889,66.2757,-0.7426
3/5/2011,5,113.3285,77.8930,-1.1983
3/5/2011,6,101.8976,87.9933,-1.2978
3/5/2011,7,90.2673,97.5771,-0.0706
3/5/2011,8,79.0710,107.4512,1.7786
3/5/2011,9,68.4966,118.4049,2.7715
3/5/2011,10,59.0472,131.3081,4.5208
3/5/2011,11,51.5027,147.0101,7.4408
3/5/2011,12,46.8682,165.7669,7.8028
3/5/2011,13,46.0540,186.3051,8.7315
3/5/2011,14,49.2508,206.0278,9.3265
3/5/2011,15,55.7633,222.9844,9.3010
3/5/2011,16,64.5583,236.9205,10.0733
3/5/2011,17,74.7575,248.5537,9.1630
3/5/2011,18,85.6800,258.7782,6.0614
3/5/2011,19,97.2708,268.4120,5.2798
3/5/2011,20,108.7490,278.2393,5.2277
3/5/2011,21,119.9182,289.1598,5.1677
3/5/2011,22,130.2705,302.3911,5.7544
3/5/2011,23,138.9534,319.5782,5.1340
3/6/2011,0,144.5704,342.0371,5.5410
3/6/2011,1,145.5519,80.0727,5.6538
3/6/2011,2,141.5420,32.3523,5.5542
3/6/2011,3,133.8272,51.4741,4.6816
3/6/2011,4,123.9752,65.9934,2.7819
3/6/2011,5,113.0320,77.6150,2.4445
3/6/2011,6,101.6079,87.7242,2.4305
3/6/2011,7,89.9760,97.3165,2.0678
3/6/2011,8,78.7699,107.1989,3.1742
3/6/2011,9,68.1748,118.1662,5.7226
3/6/2011,10,58.6997,131.0996,8.4737
3/6/2011,11,51.1283,146.8680,9.1158
3/6/2011,12,46.4784,165.7430,8.9543
3/6/2011,13,45.6742,186.4294,8.8632
3/6/2011,14,48.9066,206.2718,8.6065
3/6/2011,15,55.4646,223.2903,7.8157
3/6/2011,16,64.3004,237.2471,7.1626
3/6/2011,17,74.5300,248.8844,6.3164
3/6/2011,18,85.4696,259.1107,5.0991
3/6/2011,19,97.0682,268.7509,2.9474
3/6/2011,20,108.5422,278.5915,0.4350
3/6/2011,21,119.6940,289.5312,0.5697
3/6/2011,22,130.0131,302.7782,-0.1889
3/6/2011,23,138.6461,319.9460,-1.3159
3/7/2011,0,144.2085,342.2880,-2.0986
3/7/2011,1,145.1617,74.1003,-2.2876
3/7/2011,2,141.1656,32.1829,-3.0053
3/7/2011,3,133.4828,51.2155,-3.4474
3/7/2011,4,123.6587,65.7138,-4.0004
3/7/2011,5,112.7329,77.3384,-5.0522
3/7/2011,6,101.3158,87.4560,-5.5219
3/7/2011,7,89.6750,97.0561,-6.0453
3/7/2011,8,78.4667,106.9465,-6.4509
3/7/2011,9,67.8513,117.9269,-6.4585
3/7/2011,10,58.3504,130.8904,-6.2370
3/7/2011,11,50.7523,146.7258,-6.3383
3/7/2011,12,46.0870,165.7209,-6.2655
3/7/2011,13,45.2934,186.5580,-6.2276
3/7/2011,14,48.5624,206.5211,-6.2347
3/7/2011,15,55.1666,223.6010,-6.2015
3/7/2011,16,64.0434,237.5775,-6.0568
3/7/2011,17,74.3034,249.2179,-6.0703
3/7/2011,18,85.2598,259.4455,-6.0089
3/7/2011,19,96.8660,269.0916,-5.8600
3/7/2011,20,108.3353,278.9450,-5.6878
3/7/2011,21,119.4693,289.9034,-5.8447
3/7/2011,22,129.7547,303.1652,-6.2490
3/7/2011,23,138.3376,320.3124,-7.2148
3/8/2011,0,143.8453,342.5380,-7.3255
3/8/2011,1,144.7702,74.1301,-7.2445
3/8/2011,2,140.7871,32.0181,-7.3940
3/8/2011,3,133.1359,50.9608,-7.4660
3/8/2011,4,123.3396,65.4367,-7.5203
3/8/2011,5,112.4312,77.0634,-7.5782
3/8/2011,6,101.0213,87.1885,-7.4378
3/8/2011,7,89.3720,96.7959,-7.2680
3/8/2011,8,78.1615,106.6938,-7.0549
3/8/2011,9,67.5260,117.6870,-6.9296
3/8/2011,10,57.9995,130.6805,-6.6993
3/8/2011,11,50.3747,146.5834,-6.3800
3/8/2011,12,45.6942,165.7006,-4.7281
3/8/2011,13,44.9119,186.6908,-2.6089
3/8/2011,14,48.2183,206.7758,-2.5737
3/8/2011,15,54.8694,223.9165,-2.3247
3/8/2011,16,63.7875,237.9116,-1.2510
3/8/2011,17,74.0777,249.5543,0.3227
3/8/2011,18,85.0507,259.7824,-0.7105
3/8/2011,19,96.6642,269.4339,-1.7235
3/8/2011,20,108.1284,279.2998,-1.6698
3/8/2011,21,119.2440,290.2761,0.6674
3/8/2011,22,129.4953,303.5517,0.8604
3/8/2011,23,138.0278,320.6774,1.7359
3/9/2011,0,143.4809,342.7869,1.6934
3/9/2011,1,144.3774,74.1620,1.8784
3/9/2011,2,140.4068,31.8576,1.0844
3/9/2011,3,132.7865,50.7100,1.2615
3/9/2011,4,123.0179,65.1622,1.6137
3/9/2011,5,112.1272,76.7900,-0.5350
3/9/2011,6,100.7247,86.9218,1.4383
3/9/2011,7,89.0752,96.5360,1.8612
3/9/2011,8,77.8546,106.4409,1.8043
3/9/2011,9,67.1992,117.4465,3.8632
3/9/2011,10,57.6472,130.4699,5.3217
3/9/2011,11,49.9957,146.4410,7.0606
3/9/2011,12,45.3002,165.6821,7.9398
3/9/2011,13,44.5296,186.8279,9.0835
3/9/2011,14,47.8745,207.0357,9.7805
3/9/2011,15,54.5730,224.2366,10.1538
3/9/2011,16,63.5326,238.2494,9.3643
3/9/2011,17,73.8531,249.8933,8.9865
3/9/2011,18,84.8424,260.1214,9.5323
3/9/2011,19,96.4627,269.7777,7.9002
3/9/2011,20,107.9214,279.6556,7.8312
3/9/2011,21,119.0182,290.6493,7.5293
3/9/2011,22,129.2348,303.9378,7.3507
3/9/2011,23,137.7168,321.0408,6.6993
3/10/2011,0,143.1154,343.0346,6.9855
3/10/2011,1,143.9835,74.1959,5.3830
3/10/2011,2,140.0247,31.7013,5.9677
3/10/2011,3,132.4349,50.4630,6.5853
3/10/2011,4,122.6938,64.8904,6.6432
3/10/2011,5,111.8208,76.5181,6.7712
3/10/2011,6,100.4260,86.6560,6.6390
3/10/2011,7,88.7688,96.2764,6.5319
3/10/2011,8,77.5460,106.1878,8.2597
3/10/2011,9,66.8710,117.2055,11.0015
3/10/2011,10,57.2935,130.2585,13.5417
3/10/2011,11,49.6153,146.2983,15.4408
3/10/2011,12,44.9049,165.6652,17.0320
3/10/2011,13,44.1468,186.9692,18.5010
3/10/2011,14,47.5309,207.3009,19.0305
3/10/2011,15,54.2776,224.5614,19.2237
3/10/2011,16,63.2789,238.5906,19.6327
3/10/2011,17,73.6294,250.2349,18.9308
3/10/2011,18,84.6348,260.4622,17.0078
3/10/2011,19,96.2617,270.1229,14.0290
3/10/2011,20,107.7144,280.0122,13.2273
3/10/2011,21,118.7918,291.0227,10.8877
3/10/2011,22,128.9735,304.3233,11.1042
3/10/2011,23,137.4046,321.4025,10.1842
3/11/2011,0,142.7489,343.2809,8.6288
3/11/2011,1,143.5885,68.2314,8.4990
3/11/2011,2,139.6410,31.5491,8.0925
3/11/2011,3,132.0812,50.2197,11.1722
3/11/2011,4,122.3676,64.6211,12.6832
3/11/2011,5,111.5123,76.2478,12.8020
3/11/2011,6,100.1254,86.3910,12.6792
3/11/2011,7,88.4688,96.0170,12.5225
3/11/2011,8,77.2359,105.9346,12.6913
3/11/2011,9,66.5416,116.9639,13.9365
3/11/2011,10,56.9386,130.0463,15.9728
3/11/2011,11,49.2338,146.1554,17.0842
3/11/2011,12,44.5087,165.6501,17.3687
3/11/2011,13,43.7636,187.1146,17.9542
3/11/2011,14,47.1877,207.5712,17.5332
3/11/2011,15,53.9832,224.8906,18.4752
3/11/2011,16,63.0264,238.9351,19.0547
3/11/2011,17,73.4069,250.5790,18.7418
3/11/2011,18,84.4355,260.8049,16.6755
3/11/2011,19,96.0535,270.4695,12.0457
3/11/2011,20,107.5073,280.3697,10.1100
3/11/2011,21,118.5650,291.3963,8.7220
3/11/2011,22,128.7112,304.7079,7.6905
3/11/2011,23,137.0914,321.7624,6.3819
3/12/2011,0,142.3814,343.5258,5.2765
3/12/2011,1,143.1925,68.2686,4.5627
3/12/2011,2,139.2558,31.4008,1.4714
3/12/2011,3,131.7256,49.9801,1.9313
3/12/2011,4,122.0392,64.3544,2.1138
3/12/2011,5,111.2019,75.9791,1.9583
3/12/2011,6,99.8230,86.1269,1.6486
3/12/2011,7,88.1595,95.7580,0.8559
3/12/2011,8,76.9244,105.6812,3.0190
3/12/2011,9,66.2110,116.7216,5.7673
3/12/2011,10,56.5827,129.8333,7.4073
3/12/2011,11,48.8512,146.0122,9.6523
3/12/2011,12,44.1115,165.6365,10.2482
3/12/2011,13,43.3800,187.2642,10.7738
3/12/2011,14,46.8451,207.8467,10.7420
3/12/2011,15,53.6899,225.2242,10.5070
3/12/2011,16,62.7751,239.2830,10.3740
3/12/2011,17,73.1854,250.9253,9.4720
3/12/2011,18,84.2366,261.1492,7.8650
3/12/2011,19,95.8463,270.8171,6.3196
3/12/2011,20,107.3002,280.7279,4.7109
3/12/2011,21,118.3377,291.7699,4.0481
3/12/2011,22,128.4481,305.0916,4.1150
3/12/2011,23,136.7771,322.1202,4.7040
3/13/2011,0,142.0131,343.7690,4.1220
3/13/2011,1,142.7958,68.3072,3.7213
3/13/2011,2,138.8693,31.2563,2.4661
3/13/2011,3,131.3681,49.7442,1.9165
3/13/2011,4,121.7088,64.0903,2.3330
3/13/2011,5,110.8896,75.7120,1.0828
3/13/2011,6,99.5190,85.8637,1.0664
3/13/2011,7,87.8568,95.4993,1.2584
3/13/2011,8,76.6117,105.4276,1.9108
3/13/2011,9,65.8794,116.4788,4.4383
3/13/2011,10,56.2259,129.6194,5.5789
3/13/2011,11,48.4677,145.8685,8.1972
3/13/2011,12,43.7134,165.6245,9.7637
3/13/2011,13,42.9961,187.4180,10.7643
3/13/2011,14,46.5031,208.1272,10.6025
3/13/2011,15,53.3977,225.5621,11.3152
3/13/2011,16,62.5251,239.6339,11.7557
3/13/2011,17,72.9651,251.2739,10.6623
3/13/2011,18,84.0381,261.4950,9.3462
3/13/2011,19,95.6399,271.1658,7.4463
3/13/2011,20,107.0932,281.0865,6.6242
3/13/2011,21,118.1099,292.1434,5.4104
3/13/2011,22,128.1841,305.4742,4.5244
3/13/2011,23,136.4619,322.4759,2.9769
3/14/2011,0,141.6441,344.0106,2.3597
3/14/2011,1,142.3983,68.3471,2.3229
3/14/2011,2,138.4817,31.1154,2.2383
3/14/2011,3,131.0090,49.5118,2.4477
3/14/2011,4,121.3767,63.8287,3.0834
3/14/2011,5,110.5756,75.4466,3.5708
3/14/2011,6,99.2134,85.6014,4.2091
3/14/2011,7,87.5452,95.2409,2.2062
3/14/2011,8,76.2979,105.1738,1.5939
3/14/2011,9,65.5469,116.2353,4.1421
3/14/2011,10,55.8684,129.4046,3.7442
3/14/2011,11,48.0833,145.7245,8.9672
3/14/2011,12,43.3147,165.6139,12.9593
3/14/2011,13,42.6122,187.5758,16.3310
3/14/2011,14,46.1618,208.4128,17.4483
3/14/2011,15,53.1068,225.9042,17.2137
3/14/2011,16,62.2765,239.9878,17.5278
3/14/2011,17,72.7459,251.6245,15.6018
3/14/2011,18,83.8400,261.8422,14.4678
3/14/2011,19,95.4344,271.5154,13.2258
3/14/2011,20,106.8861,281.4455,12.6762
3/14/2011,21,117.8817,292.5166,11.5525
3/14/2011,22,127.9192,305.8556,9.9700
3/14/2011,23,136.1457,322.8293,9.1872
3/15/2011,0,141.2744,344.2503,8.6508
3/15/2011,1,142.0002,62.3881,7.2829
3/15/2011,2,138.0930,30.9780,7.7326
3/15/2011,3,130.6485,49.2829,6.9560
3/15/2011,4,121.0430,63.5696,5.1550
3/15/2011,5,110.2600,75.1827,4.9947
3/15/2011,6,98.9066,85.3400,5.2441
3/15/2011,7,87.2324,94.9829,4.3937
3/15/2011,8,75.9832,104.9199,4.2864
3/15/2011,9,65.2138,115.9911,4.4701
3/15/2011,10,55.5102,129.1889,5.3619
3/15/2011,11,47.6984,145.5798,6.0088
3/15/2011,12,42.9155,165.6048,8.2935
3/15/2011,13,42.2282,187.7377,8.8382
3/15/2011,14,45.8212,208.7033,9.3507
3/15/2011,15,52.8172,226.2503,11.5130
3/15/2011,16,62.0293,240.3446,12.9855
3/15/2011,17,72.5279,251.9771,12.7385
3/15/2011,18,83.6424,262.1907,12.8573
3/15/2011,19,95.2218,271.8657,10.4310
3/15/2011,20,106.6790,281.8048,8.7397
3/15/2011,21,117.6530,292.8894,9.0327
3/15/2011,22,127.6536,306.2355,8.4002
3/15/2011,23,135.8287,323.1804,8.3048
3/16/2011,0,140.9041,344.4880,7.8019
3/16/2011,1,141.6017,62.4300,8.0389
3/16/2011,2,137.7034,30.8440,7.6066
3/16/2011,3,130.2866,49.0574,8.7545
3/16/2011,4,120.7078,63.3131,9.3412
3/16/2011,5,109.9431,74.9205,9.7338
3/16/2011,6,98.5985,85.0795,9.3123
3/16/2011,7,86.9268,94.7252,9.3067
3/16/2011,8,75.6676,104.6658,10.5008
3/16/2011,9,64.8800,115.7463,12.7003
3/16/2011,10,55.1515,128.9721,14.9802
3/16/2011,11,47.3129,145.4346,16.5758
3/16/2011,12,42.5158,165.5970,19.2687
3/16/2011,13,41.8444,187.9036,20.5075
3/16/2011,14,45.4816,208.9987,21.8497
3/16/2011,15,52.5290,226.6004,22.6755
3/16/2011,16,61.7834,240.7041,22.3378
3/16/2011,17,72.3110,252.3314,22.0140
3/16/2011,18,83.4453,262.5404,21.2145
3/16/2011,19,95.0179,272.2167,18.7262
3/16/2011,20,106.4719,282.1642,17.9082
3/16/2011,21,117.4238,293.2616,16.7865
3/16/2011,22,127.3873,306.6140,14.8870
3/16/2011,23,135.5108,323.5288,13.8850
3/17/2011,0,140.5332,344.7236,13.0678
3/17/2011,1,141.2027,62.4728,13.8848
3/17/2011,2,137.3130,30.7131,15.7453
3/17/2011,3,129.9235,48.8351,14.6803
3/17/2011,4,120.3712,63.0590,14.9407
3/17/2011,5,109.6249,74.6599,11.8497
3/17/2011,6,98.2894,84.8199,5.9474
3/17/2011,7,86.6125,94.4678,4.6554
3/17/2011,8,75.3515,104.4114,5.5343
3/17/2011,9,64.5459,115.5007,6.9145
3/17/2011,10,54.7924,128.7542,8.1840
3/17/2011,11,46.9270,145.2887,9.7885
3/17/2011,12,42.1157,165.5905,11.2367
3/17/2011,13,41.4607,188.0733,12.6912
3/17/2011,14,45.1430,209.2988,14.2730
3/17/2011,15,52.2422,226.9543,13.7020
3/17/2011,16,61.5391,241.0662,12.8752
3/17/2011,17,72.0954,252.6874,11.3512
3/17/2011,18,83.2487,262.8910,9.3537
3/17/2011,19,94.8146,272.5681,7.9128
3/17/2011,20,106.2648,282.5236,5.8198
3/17/2011,21,117.1943,293.6331,2.7308
3/17/2011,22,127.1201,306.9907,0.6019
3/17/2011,23,135.1923,323.8746,-0.2260
3/18/2011,0,140.1619,344.9570,-0.5916
3/18/2011,1,140.8035,56.5162,-0.8305
3/18/2011,2,136.9220,30.5852,-0.7887
3/18/2011,3,129.5593,48.6161,-0.9665
3/18/2011,4,120.0335,62.8073,-1.1813
3/18/2011,5,109.3056,74.4009,-1.4732
3/18/2011,6,97.9794,84.5612,-2.1061
3/18/2011,7,86.3055,94.2108,-1.6742
3/18/2011,8,75.0348,104.1569,1.4004
3/18/2011,9,64.2115,115.2544,2.8875
3/18/2011,10,54.4332,128.5352,4.0265
3/18/2011,11,46.5409,145.1419,4.6770
3/18/2011,12,41.7154,165.5851,6.4875
3/18/2011,13,41.0773,188.2470,7.9951
3/18/2011,14,44.8053,209.6036,10.1617
3/18/2011,15,51.9569,227.3119,11.4152
3/18/2011,16,61.2961,241.4308,12.5188
3/18/2011,17,71.8810,253.0449,12.2183
3/18/2011,18,83.0526,263.2425,11.4947
3/18/2011,19,94.6121,272.9199,9.0198
3/18/2011,20,106.0576,282.8828,8.2511
3/18/2011,21,116.9643,294.0037,6.5741
3/18/2011,22,126.8523,307.3656,6.1869
3/18/2011,23,134.8729,324.2176,5.8135
3/19/2011,0,139.7903,345.1880,5.7190
3/19/2011,1,140.4041,56.5601,5.1344
3/19/2011,2,136.5306,30.4602,4.8825
3/19/2011,3,129.1944,48.4001,4.3890
3/19/2011,4,119.6947,62.5580,3.3317
3/19/2011,5,108.9854,74.1434,2.0570
3/19/2011,6,97.6686,84.3034,1.7721
3/19/2011,7,85.9902,93.9540,1.5479
3/19/2011,8,74.7178,103.9021,3.8773
3/19/2011,9,63.8770,115.0073,6.3961
3/19/2011,10,54.0739,128.3149,9.4023
3/19/2011,11,46.1546,144.9942,13.0187
3/19/2011,12,41.3150,165.5807,17.4687
3/19/2011,13,40.6943,188.4244,19.7158
3/19/2011,14,44.4688,209.9129,19.4043
3/19/2011,15,51.6731,227.6731,20.2985
3/19/2011,16,61.0547,241.7976,19.7220
3/19/2011,17,71.6677,253.4038,19.5315
3/19/2011,18,82.8571,263.5948,17.4380
3/19/2011,19,94.4102,273.2720,15.2213
3/19/2011,20,105.8504,283.2417,14.0058
3/19/2011,21,116.7338,294.3733,11.2570
3/19/2011,22,126.5837,307.7384,10.8960
3/19/2011,23,134.5530,324.5576,9.7848
3/20/2011,0,139.4184,345.4166,9.6853
3/20/2011,1,140.0047,56.6042,8.8780
3/20/2011,2,136.1388,30.3379,8.9207
3/20/2011,3,128.8286,48.1871,7.7948
3/20/2011,4,119.3551,62.3109,8.3223
3/20/2011,5,108.6643,73.8874,8.8683
3/20/2011,6,97.3572,84.0465,8.2350
3/20/2011,7,85.6746,93.6976,7.3672
3/20/2011,8,74.4006,103.6471,9.4617
3/20/2011,9,63.5425,114.7593,12.5495
3/20/2011,10,53.7147,128.0934,14.6812
3/20/2011,11,45.7683,144.8454,15.7717
3/20/2011,12,40.9146,165.5773,16.9363
3/20/2011,13,40.3117,188.6054,16.8463
3/20/2011,14,44.1335,210.2268,17.5863
3/20/2011,15,51.3908,228.0377,17.1318
3/20/2011,16,60.8147,242.1666,16.5632
3/20/2011,17,71.4556,253.7639,15.7987
3/20/2011,18,82.6621,263.9476,15.0657
3/20/2011,19,94.2089,273.6241,14.0102
3/20/2011,20,105.6431,283.6001,14.0348
3/20/2011,21,116.5029,294.7418,13.8368
3/20/2011,22,126.3145,308.1092,11.7115
3/20/2011,23,134.2324,324.8945,9.9568
3/21/2011,0,139.0462,345.6426,9.5887
3/21/2011,1,139.6053,56.6486,8.6058
3/21/2011,2,135.7467,30.2181,7.5341
3/21/2011,3,128.4623,47.9770,6.5589
3/21/2011,4,119.0148,62.0661,6.3042
3/21/2011,5,108.3427,73.6329,5.3726
3/21/2011,6,97.0454,83.7904,3.8109
3/21/2011,7,85.3667,93.4414,3.8259
3/21/2011,8,74.0834,103.3917,5.2070
3/21/2011,9,63.2081,114.5105,7.4090
3/21/2011,10,53.3557,127.8704,8.4278
3/21/2011,11,45.3822,144.6954,11.4013
3/21/2011,12,40.5143,165.5746,13.8970
3/21/2011,13,39.9297,188.7901,16.9508
3/21/2011,14,43.7994,210.5449,22.4255
3/21/2011,15,51.1101,228.4056,22.2623
3/21/2011,16,60.5762,242.5376,21.2343
3/21/2011,17,71.2447,254.1251,19.6812
3/21/2011,18,82.4677,264.3010,18.3732
3/21/2011,19,94.0081,273.9762,17.3797
3/21/2011,20,105.4358,283.9580,16.5883
3/21/2011,21,116.2715,295.1090,15.7947
3/21/2011,22,126.0445,308.4777,15.3280
3/21/2011,23,133.9112,325.2282,14.4062
3/22/2011,0,138.6739,345.8659,13.5430
3/22/2011,1,139.2060,50.6929,12.3235
3/22/2011,2,135.3546,30.1006,10.9865
3/22/2011,3,128.0956,47.7697,7.6055
3/22/2011,4,118.6739,61.8234,4.8683
3/22/2011,5,108.0205,73.3798,5.4186
3/22/2011,6,96.7332,83.5351,4.9680
3/22/2011,7,85.0509,93.1855,4.6485
3/22/2011,8,73.7663,103.1360,5.1165
3/22/2011,9,62.8741,114.2607,6.0914
3/22/2011,10,52.9971,127.6460,7.8477
3/22/2011,11,44.9963,144.5442,7.4633
3/22/2011,12,40.1142,165.5726,7.0847
3/22/2011,13,39.5483,188.9782,8.8475
3/22/2011,14,43.4666,210.8674,8.5142
3/22/2011,15,50.8310,228.7765,8.6512
3/22/2011,16,60.3392,242.9105,8.1567
3/22/2011,17,71.0349,254.4873,6.6269
3/22/2011,18,82.2739,264.6546,5.4600
3/22/2011,19,93.8078,274.3282,5.2393
3/22/2011,20,105.2283,284.3152,4.4505
3/22/2011,21,116.0397,295.4748,3.8113
3/22/2011,22,125.7740,308.8437,4.2955
3/22/2011,23,133.5895,325.5586,4.0266
3/23/2011,0,138.3015,346.0863,3.5253
3/23/2011,1,138.8069,50.7371,3.4584
3/23/2011,2,134.9625,29.9854,3.2651
3/23/2011,3,127.7286,47.5649,3.1946
3/23/2011,4,118.3326,61.5829,2.9119
3/23/2011,5,107.6980,73.1282,2.9571
3/23/2011,6,96.4210,83.2806,2.8211
3/23/2011,7,84.7431,92.9298,3.2389
3/23/2011,8,73.4495,102.8800,4.5579
3/23/2011,9,62.5406,114.0099,6.2716
3/23/2011,10,52.6390,127.4200,7.8495
3/23/2011,11,44.6108,144.3915,9.1890
3/23/2011,12,39.7144,165.5712,10.6748
3/23/2011,13,39.1676,189.1698,12.4492
3/23/2011,14,43.1352,211.1939,13.2190
3/23/2011,15,50.5536,229.1505,13.5028
3/23/2011,16,60.1037,243.2851,13.4105
3/23/2011,17,70.8262,254.8503,12.8455
3/23/2011,18,82.0806,265.0085,10.9325
3/23/2011,19,93.6081,274.6798,9.2483
3/23/2011,20,105.0208,284.6716,7.9689
3/23/2011,21,115.8075,295.8390,5.5172
3/23/2011,22,125.5028,309.2073,3.6981
3/23/2011,23,133.2673,325.8855,2.0644
3/24/2011,0,137.9292,346.3039,1.2962
3/24/2011,1,138.4082,50.7810,0.8196
3/24/2011,2,134.5706,29.8722,-0.6785
3/24/2011,3,127.3615,47.3628,-0.8809
3/24/2011,4,117.9911,61.3444,-1.6433
3/24/2011,5,107.3753,72.8780,-2.3328
3/24/2011,6,96.1010,83.0269,-2.9913
3/24/2011,7,84.4354,92.6743,-3.0282
3/24/2011,8,73.1330,102.6237,-1.0804
3/24/2011,9,62.2076,113.7581,1.1351
3/24/2011,10,52.2816,127.1924,2.9920
3/24/2011,11,44.2258,144.2374,4.8228
3/24/2011,12,39.3151,165.5702,6.8780
3/24/2011,13,38.7878,189.3647,6.7851
3/24/2011,14,42.8052,211.5245,8.3387
3/24/2011,15,50.2778,229.5273,7.7377
3/24/2011,16,59.8698,243.6612,6.8384
3/24/2011,17,70.6188,255.2139,8.6363
3/24/2011,18,81.8878,265.3625,6.4166
3/24/2011,19,93.4088,275.0310,5.6036
3/24/2011,20,104.8131,285.0270,5.7502
3/24/2011,21,115.5748,296.2015,5.3661
3/24/2011,22,125.2310,309.5681,5.2446
3/24/2011,23,132.9447,326.2089,5.1051
3/25/2011,0,137.5570,346.5184,3.6958
3/25/2011,1,138.0100,44.8245,3.2688
3/25/2011,2,134.1790,29.7609,2.8817
3/25/2011,3,126.9944,47.1631,2.5184
3/25/2011,4,117.6495,61.1079,2.6498
3/25/2011,5,107.0526,72.6291,2.3403
3/25/2011,6,95.7743,82.7740,2.0242
3/25/2011,7,84.1349,92.4191,2.7775
3/25/2011,8,72.8171,102.3670,5.2447
3/25/2011,9,61.8755,113.5053,7.6026
3/25/2011,10,51.9250,126.9631,9.1753
3/25/2011,11,43.8416,144.0816,10.9988
