DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM22 Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse CM22 Vent [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Deck Dry Bulb Temp [deg C]
1/15/2004,12,-99999,183.2853,261.8378,61.6759,169.5454,10.4828
1/15/2004,13,-99999,268.7929,275.1993,61.1632,185.4305,10.8663
1/15/2004,14,-99999,255.0228,236.0155,63.7791,200.8991,11.1437
1/15/2004,15,-99999,344.2806,129.8670,69.1623,214.9662,11.0103
1/15/2004,16,-99999,72.7039,116.2544,76.7059,227.2726,10.5240
1/15/2004,17,-99999,20.2083,26.3797,85.6919,237.9890,9.2475
1/15/2004,18,-99999,-0.4873,-0.4726,95.7785,247.3036,7.8105
1/15/2004,19,-99999,-0.4243,-0.7314,98.9642,249.9998,6.8737
1/15/2004,20,-99999,-0.4703,-0.9429,98.9642,250.0099,6.1147
1/15/2004,21,-99999,-0.5085,-1.0293,98.9642,250.0200,5.3946
1/15/2004,22,-99999,-0.3150,-1.0818,98.9642,250.0301,4.7549
1/15/2004,23,-99999,-0.2857,-1.1508,98.9642,250.0403,4.4122
1/16/2004,0,-99999,-0.3201,-0.9952,98.9642,250.0504,4.1896
1/16/2004,1,-99999,-0.0940,-0.7279,98.9642,133.2915,4.0948
1/16/2004,2,-99999,-0.3218,-0.7552,98.9642,109.9292,4.7126
1/16/2004,3,-99999,-0.6299,-1.2092,98.9642,109.9190,3.9286
1/16/2004,4,-99999,-0.2688,-1.2418,98.9642,109.9088,3.4080
1/16/2004,5,-99999,-0.3437,-1.0980,98.9642,109.8986,4.2655
1/16/2004,6,-99999,-0.2586,-1.0648,98.9642,109.8883,4.8240
1/16/2004,7,-99999,-0.1471,-0.9612,97.8709,110.7927,4.8808
1/16/2004,8,-99999,-0.0775,9.9208,88.8187,118.7284,5.8610
1/16/2004,9,-99999,0.0583,59.3052,79.4053,129.0132,6.4051
1/16/2004,10,-99999,1.2644,122.6814,71.2787,140.7729,6.8055
1/16/2004,11,-99999,7.8436,233.2197,65.0976,154.2944,5.7685
1/16/2004,12,-99999,2.6700,233.6218,61.5042,169.4224,4.3724
1/16/2004,13,-99999,0.5241,146.9917,60.9712,185.3547,5.4215
1/16/2004,14,-99999,0.3288,155.2493,63.5771,200.8737,5.1577
1/16/2004,15,-99999,0.5749,152.5652,68.9596,214.9842,5.3408
1/16/2004,16,-99999,-0.3056,65.2250,76.5086,227.3230,5.0576
1/16/2004,17,-99999,-0.4113,17.9196,85.5070,238.0626,4.4988
1/16/2004,18,-99999,-0.2799,-0.2871,95.6287,247.4283,4.2245
1/16/2004,19,-99999,-0.2566,-0.5252,98.9642,250.2462,3.8941
1/16/2004,20,-99999,-0.1718,-0.4567,98.9642,250.2567,3.1435
1/16/2004,21,-99999,-0.1833,-0.4446,98.9642,250.2672,2.7153
1/16/2004,22,-99999,-0.0963,-0.4372,98.9642,250.2777,2.4849
1/16/2004,23,-99999,-0.1713,-0.3979,98.9642,250.2882,2.1839
1/17/2004,0,-99999,-0.2081,-0.4249,98.9642,250.2987,1.8799
1/17/2004,1,-99999,-0.4113,-0.6893,98.9642,133.1257,1.2954
1/17/2004,2,-99999,-0.3197,-0.7849,98.9642,109.6802,0.7444
1/17/2004,3,-99999,-0.3759,-1.1277,98.9642,109.6697,0.0046
1/17/2004,4,-99999,-0.3968,-1.0607,98.9642,109.6591,-0.3858
1/17/2004,5,-99999,-0.3073,-1.1361,98.9642,109.6485,-0.6466
1/17/2004,6,-99999,-0.3169,-1.1172,98.9642,109.6379,-0.7929
1/17/2004,7,-99999,-0.3046,-1.0987,97.8422,110.5652,-0.8699
1/17/2004,8,-99999,0.6641,11.9127,88.7426,118.5347,-0.5767
1/17/2004,9,-99999,327.8471,85.7504,79.3089,128.8261,1.5995
1/17/2004,10,-99999,86.3354,187.7795,71.1558,140.5958,3.1949
1/17/2004,11,-99999,713.1935,109.9725,64.9461,154.1374,3.7012
1/17/2004,12,-99999,926.4447,84.5102,61.3257,169.3006,4.0853
1/17/2004,13,-99999,951.5708,77.2223,60.7730,185.2818,4.8007
1/17/2004,14,-99999,936.0185,70.7417,63.3694,200.8531,5.6550
1/17/2004,15,-99999,890.9420,64.9356,68.7521,215.0079,6.4629
1/17/2004,16,-99999,663.6985,56.8704,76.3077,227.3796,5.7292
1/17/2004,17,-99999,240.9120,30.3322,85.3214,238.1426,4.5598
1/17/2004,18,-99999,-0.7894,-0.2102,95.4716,247.5575,2.7049
1/17/2004,19,-99999,-0.4939,-1.2086,98.9642,250.5013,1.3124
1/17/2004,20,-99999,-0.5363,-1.1651,98.9642,250.5121,0.6010
1/17/2004,21,-99999,-0.4042,-1.2016,98.9642,250.5229,0.3375
1/17/2004,22,-99999,-0.5200,-1.2112,98.9642,250.5338,0.1877
1/17/2004,23,-99999,-0.3597,-1.2228,98.9642,250.5447,0.1857
1/18/2004,0,-99999,-0.4009,-1.2245,98.9642,250.5555,-0.0152
1/18/2004,1,-99999,-0.4088,-1.1965,98.9642,132.9542,-0.4382
1/18/2004,2,-99999,-0.4485,-1.2037,98.9642,109.4227,-0.6672
1/18/2004,3,-99999,-0.4769,-1.2211,98.9642,109.4118,-0.9676
1/18/2004,4,-99999,-0.4120,-1.1574,98.9642,109.4009,-1.5405
1/18/2004,5,-99999,-0.3312,-1.2346,98.9642,109.3899,-1.7809
1/18/2004,6,-99999,-0.5490,-1.2233,98.9642,109.3790,-2.0181
1/18/2004,7,-99999,-0.4656,-1.1512,97.8101,110.3319,-2.6383
1/18/2004,8,-99999,273.5386,10.1339,88.6607,118.3380,-2.4212
1/18/2004,9,-99999,779.3983,34.9341,79.2060,128.6366,1.4694
1/18/2004,10,-99999,918.6010,47.0749,71.0263,140.4171,0.6077
1/18/2004,11,-99999,973.0968,55.1342,64.7878,153.9799,0.2782
1/18/2004,12,-99999,863.7305,79.0211,61.1405,169.1802,1.2812
1/18/2004,13,-99999,961.6133,63.8235,60.5684,185.2125,2.6645
1/18/2004,14,-99999,908.5220,70.5986,63.1563,200.8372,4.1433
1/18/2004,15,-99999,686.6027,74.3333,68.5402,215.0374,4.7847
1/18/2004,16,-99999,625.6067,61.5679,76.1031,227.4424,6.4218
1/18/2004,17,-99999,188.6853,32.9318,85.1333,238.2291,4.5839
1/18/2004,18,-99999,-0.7709,0.1703,95.3091,247.6910,2.7838
1/18/2004,19,-99999,-0.5792,-1.1489,98.9642,250.7648,1.6325
1/18/2004,20,-99999,-0.4914,-1.0961,98.9642,250.7760,0.8325
1/18/2004,21,-99999,-0.5662,-1.1076,98.9642,250.7872,-0.0752
1/18/2004,22,-99999,-0.5503,-1.1250,98.9642,250.7984,-0.6379
1/18/2004,23,-99999,-0.4632,-1.3075,98.9642,250.8096,-0.9317
1/19/2004,0,-99999,-0.8337,-1.0575,98.9642,250.8208,-2.5871
1/19/2004,1,-99999,-0.6642,-1.0508,98.9642,135.1380,-4.6766
1/19/2004,2,-99999,-0.4110,-1.1525,98.9642,109.1567,-4.6170
1/19/2004,3,-99999,-0.2357,-1.3029,98.9642,109.1455,-2.7203
1/19/2004,4,-99999,-0.2266,-1.4646,98.9642,109.1342,-0.8513
1/19/2004,5,-99999,0.2433,-1.3092,98.9642,109.1229,1.9656
1/19/2004,6,-99999,-0.3745,-0.9439,98.9642,109.1116,4.0019
1/19/2004,7,-99999,0.0171,-1.0382,97.7745,110.0931,4.5286
1/19/2004,8,-99999,57.0639,5.8686,88.5718,118.1384,2.9375
1/19/2004,9,-99999,0.0113,44.7348,79.0966,128.4447,5.0100
1/19/2004,10,-99999,1.8086,150.6446,70.8900,140.2370,5.8964
1/19/2004,11,-99999,232.5384,210.9827,64.6227,153.8222,6.8173
1/19/2004,12,-99999,182.1883,295.1008,60.9487,169.0612,6.2747
1/19/2004,13,-99999,330.6172,303.3463,60.3577,185.1458,5.6464
1/19/2004,14,-99999,6.5780,221.9188,62.9378,200.8261,5.2381
1/19/2004,15,-99999,0.4630,133.7150,68.3237,215.0727,3.7324
1/19/2004,16,-99999,-0.0976,74.1210,75.8949,227.5115,2.7798
1/19/2004,17,-99999,-0.2954,17.2159,84.9419,238.3220,2.1687
1/19/2004,18,-99999,-0.3659,-0.2565,95.1423,247.8288,1.5843
1/19/2004,19,-99999,-0.2749,-0.6051,98.9642,251.0367,1.4543
1/19/2004,20,-99999,-0.3771,-0.5550,98.9642,251.0483,1.4984
1/19/2004,21,-99999,-0.3106,-0.6065,98.9642,251.0598,1.3684
1/19/2004,22,-99999,-0.5043,-0.6754,98.9642,251.0713,1.0862
1/19/2004,23,-99999,-0.3508,-0.8761,98.9642,251.0829,0.1040
1/20/2004,0,-99999,-0.2977,-0.6769,98.9642,251.0944,-0.2922
1/20/2004,1,-99999,-0.2404,-0.5605,98.9642,134.9645,-0.5634
1/20/2004,2,-99999,-0.2047,-0.5136,98.9642,108.8824,-0.0964
1/20/2004,3,-99999,-0.4873,-0.6679,98.9642,108.8708,-0.6211
1/20/2004,4,-99999,-0.4048,-0.5192,98.9642,108.8592,-0.8169
1/20/2004,5,-99999,-0.3824,-0.3771,98.9642,108.8475,-1.4847
1/20/2004,6,-99999,-0.4148,-0.3757,98.9642,108.8359,-1.8810
1/20/2004,7,-99999,-0.2953,-0.3658,97.7360,109.8484,-2.0419
1/20/2004,8,-99999,-0.1648,5.7570,88.4773,117.9360,-2.3391
1/20/2004,9,-99999,0.2631,52.4966,78.9809,128.2506,-2.2119
1/20/2004,10,-99999,0.2850,123.4543,70.7472,140.0553,-1.6158
1/20/2004,11,-99999,0.4047,182.8657,64.4509,153.6642,-1.1715
1/20/2004,12,-99999,0.0386,128.5258,60.7503,168.9435,-1.5117
1/20/2004,13,-99999,0.0724,132.1463,60.1408,185.0828,-2.2394
1/20/2004,14,-99999,0.3048,123.7928,62.7140,200.8200,-2.0505
1/20/2004,15,-99999,0.4259,129.3972,68.1030,215.1139,-2.2038
1/20/2004,16,-99999,0.0874,86.8280,75.6833,227.5869,-2.1734
1/20/2004,17,-99999,-0.2801,17.6060,84.7474,238.4214,-2.3902
1/20/2004,18,-99999,-0.3576,0.3750,94.9710,247.9707,-2.6813
1/20/2004,19,-99999,-0.1367,-0.2570,98.9642,251.3169,-2.8311
1/20/2004,20,-99999,-0.1373,-0.5113,98.9642,251.3287,-2.9742
1/20/2004,21,-99999,0.0554,-0.5511,98.9642,251.3406,-3.1904
1/20/2004,22,-99999,0.0907,-0.3326,98.9642,251.3525,-3.0531
1/20/2004,23,-99999,0.0027,-0.3397,98.9642,251.3644,-3.0256
1/21/2004,0,-99999,-0.0432,-0.4298,98.9642,251.3762,-2.9159
1/21/2004,1,-99999,-0.4904,-1.0801,98.9642,134.7857,-3.5096
1/21/2004,2,-99999,-0.4661,-1.0893,98.9642,108.5999,-4.5444
1/21/2004,3,-99999,-0.3913,-1.0602,98.9642,108.5880,-4.8647
1/21/2004,4,-99999,-0.3115,-1.1085,98.9642,108.5760,-5.0251
1/21/2004,5,-99999,-0.3773,-1.0403,98.9642,108.5640,-5.6042
1/21/2004,6,-99999,-0.3782,-1.0456,98.9642,108.5520,-5.9787
1/21/2004,7,-99999,-0.3190,-1.0317,97.6931,109.5991,-6.0943
1/21/2004,8,-99999,222.8588,28.0526,88.3759,117.7309,-5.9190
1/21/2004,9,-99999,718.4107,133.4952,78.8587,128.0544,-2.4664
1/21/2004,10,-99999,897.9653,53.7269,70.5977,139.8724,0.0114
1/21/2004,11,-99999,971.4553,60.0087,64.2724,153.5061,-0.1780
1/21/2004,12,-99999,996.4865,62.9054,60.5454,168.8274,1.4043
1/21/2004,13,-99999,996.1528,62.0810,59.9180,185.0235,2.6774
1/21/2004,14,-99999,976.1757,58.0422,62.4850,200.8187,4.2054
1/21/2004,15,-99999,928.8353,51.5533,67.8780,215.1610,7.7245
1/21/2004,16,-99999,809.8622,40.9686,75.4684,227.6686,7.0597
1/21/2004,17,-99999,392.1893,21.6191,84.5500,238.5271,4.8147
1/21/2004,18,-99999,-0.6228,-0.0061,94.7951,248.1166,2.9303
1/21/2004,19,-99999,-0.3597,-1.4539,98.9642,251.6051,2.6060
1/21/2004,20,-99999,-0.5235,-1.3036,98.9642,251.6173,1.5432
1/21/2004,21,-99999,-0.5342,-1.3291,98.9642,251.6295,1.1604
1/21/2004,22,-99999,-0.6909,-1.1706,98.9642,251.6417,-0.3126
1/21/2004,23,-99999,-0.4521,-1.2480,98.9642,251.6539,-1.4553
1/22/2004,0,-99999,-0.6526,-1.1651,98.9642,251.6661,-1.7865
1/22/2004,1,-99999,-0.5847,-1.1358,98.9642,136.9910,-3.2958
1/22/2004,2,-99999,-0.6668,-1.1464,98.9642,108.3093,-3.7721
1/22/2004,3,-99999,-0.4785,-1.1203,98.9642,108.2971,-4.9691
1/22/2004,4,-99999,-0.4743,-1.2304,98.9642,108.2848,-3.8042
1/22/2004,5,-99999,-0.5487,-1.1177,98.9642,108.2724,-4.7831
1/22/2004,6,-99999,-0.5085,-1.0860,98.9642,108.2601,-5.3967
1/22/2004,7,-99999,-0.5207,-1.0426,97.6472,109.3443,-5.3473
1/22/2004,8,-99999,284.6553,25.5287,88.2688,117.5232,-6.0052
1/22/2004,9,-99999,584.9508,71.4388,78.7301,127.8561,-2.9279
1/22/2004,10,-99999,865.8216,108.0483,70.4418,139.6881,-2.3670
1/22/2004,11,-99999,48.4336,154.8015,64.0873,153.3479,-0.4120
1/22/2004,12,-99999,471.3096,136.9487,60.3341,168.7129,-0.0878
1/22/2004,13,-99999,1007.0123,56.3279,59.6893,184.9668,2.8149
1/22/2004,14,-99999,988.8702,51.8394,62.2510,200.8225,6.2219
1/22/2004,15,-99999,952.4513,46.0340,67.6490,215.2140,7.6769
1/22/2004,16,-99999,858.7348,36.8837,75.2503,227.7565,8.8495
1/22/2004,17,-99999,430.0490,21.1133,84.3497,238.6393,6.7956
1/22/2004,18,-99999,-0.7350,0.0189,94.6145,248.2663,4.9794
1/22/2004,19,-99999,-0.5344,-1.6340,98.9642,251.9013,5.4305
1/22/2004,20,-99999,-0.2130,-1.7200,98.9642,251.9138,5.7159
1/22/2004,21,-99999,-0.4580,-1.7225,98.9642,251.9263,6.0800
1/22/2004,22,-99999,-0.4442,-1.7158,98.9642,251.9389,5.9609
1/22/2004,23,-99999,-0.3913,-1.7759,98.9642,251.9514,6.0345
1/23/2004,0,-99999,-0.8301,-1.7000,98.9642,251.9640,5.9002
1/23/2004,1,-99999,-0.1250,-1.8274,98.9642,136.8121,6.4859
1/23/2004,2,-99999,-0.4009,-1.7708,98.9642,108.0108,7.4550
1/23/2004,3,-99999,-0.6912,-1.6655,98.9642,107.9982,8.1495
1/23/2004,4,-99999,-0.4586,-1.5751,98.9642,107.9856,7.2497
1/23/2004,5,-99999,-0.4917,-1.5451,98.9642,107.9730,7.4058
1/23/2004,6,-99999,-0.6376,-1.4698,98.9642,107.9603,7.4310
1/23/2004,7,-99999,-0.4032,-1.3480,97.5968,109.0852,6.9430
1/23/2004,8,-99999,192.5641,26.3058,88.1552,117.3130,8.7572
1/23/2004,9,-99999,141.4972,100.0027,78.5953,127.6558,9.5675
1/23/2004,10,-99999,613.6002,203.3223,70.2794,139.5026,11.9487
1/23/2004,11,-99999,156.5514,300.5012,63.8958,153.1896,13.9603
1/23/2004,12,-99999,274.7745,339.9822,60.1165,168.5999,14.2407
1/23/2004,13,-99999,28.7063,310.6202,59.4547,184.9142,13.6547
1/23/2004,14,-99999,168.4065,293.3115,62.0120,200.8314,13.5728
1/23/2004,15,-99999,441.8042,234.5448,67.4160,215.2730,14.5695
1/23/2004,16,-99999,418.5470,137.8984,75.0291,227.8508,15.0782
1/23/2004,17,-99999,395.9106,46.5613,84.1467,238.7578,14.2037
1/23/2004,18,-99999,-0.7803,3.2941,94.4292,248.4198,12.0198
1/23/2004,19,-99999,-0.7573,-1.7384,98.9642,252.2053,11.3122
1/23/2004,20,-99999,-0.7450,-1.8154,98.9642,252.2182,10.7617
1/23/2004,21,-99999,-0.9397,-1.6398,98.9642,252.2310,8.9720
1/23/2004,22,-99999,-0.8392,-1.6161,98.9642,252.2439,7.8507
1/23/2004,23,-99999,-0.8070,-1.5747,98.9642,252.2568,6.5186
1/24/2004,0,-99999,-0.5430,-1.5601,98.9642,252.2696,5.6876
1/24/2004,1,-99999,-0.4581,-1.4962,98.9642,136.6284,4.9626
1/24/2004,2,-99999,-0.7323,-1.3746,98.9642,107.7045,4.8640
1/24/2004,3,-99999,-0.4439,-1.3991,98.9642,107.6916,3.4390
1/24/2004,4,-99999,-0.3717,-1.4338,98.9642,107.6787,3.4392
1/24/2004,5,-99999,-0.3877,-1.3655,98.9642,107.6657,3.2477
1/24/2004,6,-99999,-0.5624,-1.2742,98.9642,107.6528,2.8651
1/24/2004,7,-99999,-0.6449,-1.0602,97.5430,108.8211,1.4832
1/24/2004,8,-99999,235.6160,27.6259,88.0352,117.1005,0.6625
1/24/2004,9,-99999,526.4573,113.5118,78.4542,127.4536,2.4165
1/24/2004,10,-99999,946.9147,94.4837,70.1106,139.3160,5.6246
1/24/2004,11,-99999,1002.5643,50.4165,63.6978,153.0314,5.7655
1/24/2004,12,-99999,1026.4733,52.0333,59.8926,168.4887,6.3101
1/24/2004,13,-99999,1029.8342,55.4457,59.2145,184.8650,7.0829
1/24/2004,14,-99999,911.3735,66.9132,61.7681,200.8454,7.8745
1/24/2004,15,-99999,670.7977,86.2162,67.1791,215.3380,7.8888
1/24/2004,16,-99999,589.3038,91.2798,74.8049,227.9514,7.7675
1/24/2004,17,-99999,291.1531,35.5379,83.9410,238.8827,6.2910
1/24/2004,18,-99999,-0.6681,0.8085,94.2391,248.5769,4.3872
1/24/2004,19,-99999,-0.7226,-1.2807,98.9642,252.5170,2.6814
1/24/2004,20,-99999,-0.5885,-1.2998,98.9642,252.5302,2.0284
1/24/2004,21,-99999,-0.4711,-1.3714,98.9642,252.5434,1.8842
1/24/2004,22,-99999,-0.5150,-1.3348,98.9642,252.5565,2.0225
1/24/2004,23,-99999,-0.6108,-1.2429,98.9642,252.5697,1.9719
1/25/2004,0,-99999,-0.5723,-1.2790,98.9642,252.5829,1.2863
1/25/2004,1,-99999,-0.6790,-1.2302,98.9642,136.4402,0.1157
1/25/2004,2,-99999,-0.0571,-1.5126,98.9642,107.3906,1.7291
1/25/2004,3,-99999,-0.9169,-0.9775,98.9642,107.3774,0.4720
1/25/2004,4,-99999,0.1090,-1.2932,98.9642,107.3641,1.1824
1/25/2004,5,-99999,-0.4243,-1.2433,98.9642,107.3508,2.6174
1/25/2004,6,-99999,-0.4661,-0.8004,98.9642,107.3376,1.6358
1/25/2004,7,-99999,-0.2239,-0.7139,97.4843,108.5534,1.5836
1/25/2004,8,-99999,22.4749,10.4688,87.9097,116.8857,2.2063
1/25/2004,9,-99999,0.1634,88.9259,78.3068,127.2497,2.1761
1/25/2004,10,-99999,0.8628,146.6433,69.9354,139.1283,3.5543
1/25/2004,11,-99999,351.1427,145.8313,63.4935,152.8732,4.0821
1/25/2004,12,-99999,20.6522,185.9397,59.6625,168.3792,3.9901
1/25/2004,13,-99999,1.4266,145.1880,58.9686,184.8195,3.7919
1/25/2004,14,-99999,1.0806,121.4599,61.5195,200.8646,2.2087
1/25/2004,15,-99999,0.8814,108.4281,66.9384,215.4090,1.7510
1/25/2004,16,-99999,-0.4520,35.2767,74.5779,228.0583,1.7056
1/25/2004,17,-99999,-0.4874,3.1871,83.7330,239.0139,-3.5542
1/25/2004,18,-99999,-0.3480,0.2300,94.0445,248.7375,-4.7077
1/25/2004,19,-99999,-0.3712,-0.0775,98.9642,252.8363,-6.8439
1/25/2004,20,-99999,-0.2062,-0.1119,98.9642,252.8498,-8.4858
1/25/2004,21,-99999,-0.2406,-0.1264,98.9642,252.8633,-9.4702
1/25/2004,22,-99999,-0.1310,-0.1492,98.9642,252.8768,-10.0892
1/25/2004,23,-99999,-0.0655,-0.2406,98.9642,252.8903,-10.6157
1/26/2004,0,-99999,0.0699,-0.3144,98.9642,252.9038,-10.8853
1/26/2004,1,-99999,-0.3740,-0.4909,98.9642,138.6779,-10.8693
1/26/2004,2,-99999,-0.4642,-0.6230,98.9642,107.0691,-11.2237
1/26/2004,3,-99999,-0.4402,-0.7399,98.9642,107.0556,-12.3848
1/26/2004,4,-99999,-0.5318,-0.9494,98.9642,107.0420,-12.2960
1/26/2004,5,-99999,-0.0167,-1.1378,98.9642,107.0284,-10.9675
1/26/2004,6,-99999,-0.2112,-1.1363,98.9642,107.0148,-10.1082
1/26/2004,7,-99999,-0.2141,-1.1746,97.4217,108.2813,-9.4568
1/26/2004,8,-99999,325.9259,12.3263,87.7779,116.6686,-9.0412
1/26/2004,9,-99999,829.2708,36.9876,78.1533,127.0439,-7.5014
1/26/2004,10,-99999,958.9498,51.7299,69.7541,138.9395,-6.0757
1/26/2004,11,-99999,1018.7483,60.0249,63.2829,152.7152,-5.1918
1/26/2004,12,-99999,1043.3433,63.3879,59.4264,168.2714,-4.2577
1/26/2004,13,-99999,1043.2917,68.5253,58.7172,184.7776,-4.2923
1/26/2004,14,-99999,1035.9717,57.6179,61.2662,200.8890,-2.9803
1/26/2004,15,-99999,990.8908,52.0421,66.6940,215.4861,-1.9964
1/26/2004,16,-99999,877.7468,42.8340,74.3481,228.1715,-0.9744
1/26/2004,17,-99999,520.9009,23.7242,83.5225,239.1513,-3.2407
1/26/2004,18,-99999,-0.4977,1.1006,93.8454,248.9014,-5.2047
1/26/2004,19,-99999,-0.3232,-1.2664,98.9642,253.1630,-5.5373
1/26/2004,20,-99999,-0.3764,-1.1935,98.9642,253.1768,-5.0797
1/26/2004,21,-99999,-0.4046,-1.1089,98.9642,253.1906,-5.1492
1/26/2004,22,-99999,-0.5062,-1.2429,98.9642,253.2044,-5.3964
1/26/2004,23,-99999,-0.1930,-1.0175,98.9642,253.2182,-5.2156
1/27/2004,0,-99999,-0.4052,-0.9323,98.9642,253.2320,-4.6118
1/27/2004,1,-99999,-0.2696,-0.9457,98.9642,138.4917,-4.5024
1/27/2004,2,-99999,-0.1585,-0.8648,98.9642,106.7403,-4.6003
1/27/2004,3,-99999,-0.2625,-0.9493,98.9642,106.7264,-4.5540
1/27/2004,4,-99999,-0.3628,-1.3038,98.9642,106.7126,-4.6649
1/27/2004,5,-99999,-0.4619,-1.2720,98.9642,106.6986,-4.8394
1/27/2004,6,-99999,-0.4382,-1.3149,98.9642,106.6848,-4.4644
1/27/2004,7,-99999,-0.4806,-1.1595,97.3547,108.0056,-4.4261
1/27/2004,8,-99999,318.3911,21.4556,87.6399,116.4495,-4.2525
1/27/2004,9,-99999,456.4560,63.9096,77.9937,126.8366,-2.4313
1/27/2004,10,-99999,829.0658,105.1278,69.5665,138.7498,0.2048
1/27/2004,11,-99999,989.4435,98.5353,63.0661,152.5573,2.4858
1/27/2004,12,-99999,893.9295,105.4052,59.1843,168.1655,3.6541
1/27/2004,13,-99999,194.7330,130.6010,58.4604,184.7396,4.2709
1/27/2004,14,-99999,78.2895,148.0403,61.0084,200.9187,4.4033
1/27/2004,15,-99999,277.2647,112.9437,66.4462,215.5692,4.9806
1/27/2004,16,-99999,372.0435,90.0648,74.1157,228.2910,5.3282
1/27/2004,17,-99999,297.5734,49.7071,83.3099,239.2951,4.8251
1/27/2004,18,-99999,-0.4293,4.0828,93.6415,249.0686,3.6707
1/27/2004,19,-99999,-0.3683,-1.1431,98.9642,253.4970,3.3188
1/27/2004,20,-99999,-0.2659,-1.1677,98.9642,253.5111,2.8072
1/27/2004,21,-99999,-0.2671,-1.1133,98.9642,253.5252,2.4876
1/27/2004,22,-99999,-0.6148,-0.9810,98.9642,253.5393,2.1426
1/27/2004,23,-99999,-0.3990,-1.1327,98.9642,253.5534,0.4719
1/28/2004,0,-99999,-0.3057,-1.1139,98.9642,253.5675,-0.0032
1/28/2004,1,-99999,-0.2866,-1.1016,98.9642,138.3013,0.2225
1/28/2004,2,-99999,-0.0375,-1.1891,98.9642,106.4042,1.6515
1/28/2004,3,-99999,-0.3710,-1.0271,98.9642,106.3900,1.9047
1/28/2004,4,-99999,-0.0972,-1.1121,98.9642,106.3758,1.9471
1/28/2004,5,-99999,-0.4798,-0.7804,98.9642,106.3616,1.0302
1/28/2004,6,-99999,-0.0446,-1.1318,98.9642,106.3475,0.7343
1/28/2004,7,-99999,-0.3726,-1.2744,97.2825,107.7267,2.5457
1/28/2004,8,-99999,199.2574,16.0124,87.4959,116.2284,2.5942
1/28/2004,9,-99999,761.9987,35.4664,77.8280,126.6276,4.9270
1/28/2004,10,-99999,927.9333,44.9549,69.3728,138.5592,6.6657
1/28/2004,11,-99999,992.9172,51.2408,62.8432,152.3996,7.4668
1/28/2004,12,-99999,1019.3933,52.5986,58.9363,168.0615,8.3917
1/28/2004,13,-99999,1025.4992,52.0380,58.1982,184.7052,8.7880
1/28/2004,14,-99999,1012.2462,49.4019,60.7462,200.9536,9.4847
1/28/2004,15,-99999,966.6265,46.1015,66.1949,215.6585,10.2490
1/28/2004,16,-99999,866.4310,39.2969,73.8808,228.4168,9.5555
1/28/2004,17,-99999,527.7914,24.3783,83.0951,239.4450,7.5694
1/28/2004,18,-99999,-0.7082,1.4486,93.4330,249.2389,5.6203
1/28/2004,19,-99999,-0.4726,-1.5338,98.9642,253.8382,4.9318
1/28/2004,20,-99999,-0.4250,-1.4622,98.9642,253.8526,4.1267
1/28/2004,21,-99999,-0.4855,-1.4976,98.9642,253.8669,4.3583
1/28/2004,22,-99999,-0.3465,-1.3032,98.9642,253.8813,4.5480
1/28/2004,23,-99999,-0.3374,-1.1031,98.9642,253.8958,4.4689
1/29/2004,0,-99999,-0.2289,-0.9310,98.9642,253.9102,4.0647
1/29/2004,1,-99999,-0.3952,-0.9656,98.9642,138.1070,3.8328
1/29/2004,2,-99999,-0.1057,-1.0852,98.9642,106.0610,3.8863
1/29/2004,3,-99999,-0.2846,-1.3356,98.9642,106.0465,4.3677
1/29/2004,4,-99999,-0.2624,-1.2040,98.9642,106.0321,4.3026
1/29/2004,5,-99999,-0.3265,-1.1465,98.9642,106.0176,4.3576
1/29/2004,6,-99999,-0.3457,-1.3578,98.9642,106.0031,4.0434
1/29/2004,7,-99999,-0.3157,-1.2064,97.2057,107.4445,3.8013
1/29/2004,8,-99999,198.9808,26.4831,87.3465,116.0054,4.2628
1/29/2004,9,-99999,357.7222,97.7796,77.6564,126.4171,5.8690
1/29/2004,10,-99999,586.4640,126.3047,69.1730,138.3678,6.8883
1/29/2004,11,-99999,336.9814,248.5777,62.6142,152.2423,6.9507
1/29/2004,12,-99999,570.5174,233.1193,58.6825,167.9594,8.0487
1/29/2004,13,-99999,682.0862,165.7185,57.9309,184.6747,8.4652
1/29/2004,14,-99999,528.1907,121.5677,60.4797,200.9940,8.8810
1/29/2004,15,-99999,914.8022,60.6160,65.9404,215.7538,10.7275
1/29/2004,16,-99999,730.7212,48.6110,73.6434,228.5488,10.4728
1/29/2004,17,-99999,121.5630,55.9177,82.8784,239.6012,8.0013
1/29/2004,18,-99999,-0.4544,0.9447,93.2207,249.4133,6.4371
1/29/2004,19,-99999,-0.3760,-1.0962,98.9631,254.1855,6.0704
1/29/2004,20,-99999,-0.4039,-1.0654,98.9642,254.2010,5.6941
1/29/2004,21,-99999,-0.2774,-1.1620,98.9642,254.2157,6.2220
1/29/2004,22,-99999,-0.4981,-1.1785,98.9642,254.2304,6.2832
1/29/2004,23,-99999,-0.2530,-1.1002,98.9642,254.2451,5.7416
1/30/2004,0,-99999,-0.3391,-1.4296,98.9642,254.2598,6.9415
1/30/2004,1,-99999,-0.4679,-1.4332,98.9642,137.9087,7.0956
1/30/2004,2,-99999,-0.2698,-1.4750,98.9642,105.7108,7.0316
